id,category,user_query,intent,airport,flight_number,origin_city,response,language
83,delay_reason,Delay reason کا سوال فلائٹ EY166 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY166,لندن,فلائٹ EY166 میں تاخیر موسم، تکنیکی یا فضائی ٹریفک کی وجہ سے ہو سکتی ہے۔ ایئر لائن معلومات فراہم کرے گی۔,Urdu
84,estimated_arrival,Estimated arrival کا سوال فلائٹ PK706 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK706,ریاض,فلائٹ PK706 کا اندازاً آمدی وقت 06:10 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
85,estimated_arrival,Estimated arrival کا سوال فلائٹ TK213 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK213,لاہور,فلائٹ TK213 کا اندازاً آمدی وقت 04:23 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
86,estimated_arrival,Estimated arrival کا سوال فلائٹ SV564 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV564,شارجہ,فلائٹ SV564 کا اندازاً آمدی وقت 18:34 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
87,estimated_arrival,Estimated arrival کا سوال فلائٹ UL511 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL511,لاہور,فلائٹ UL511 کا اندازاً آمدی وقت 00:51 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
88,estimated_arrival,Estimated arrival کا سوال فلائٹ SV773 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV773,دبئی,فلائٹ SV773 کا اندازاً آمدی وقت 16:09 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
89,estimated_arrival,Estimated arrival کا سوال فلائٹ TK499 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK499,دبئی,فلائٹ TK499 کا اندازاً آمدی وقت 17:43 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
90,estimated_arrival,Estimated arrival کا سوال فلائٹ HM468 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM468,ریاض,فلائٹ HM468 کا اندازاً آمدی وقت 06:30 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
91,estimated_arrival,Estimated arrival کا سوال فلائٹ UL765 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL765,لندن,فلائٹ UL765 کا اندازاً آمدی وقت 12:54 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
92,estimated_arrival,Estimated arrival کا سوال فلائٹ GF522 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF522,ابو ظہبی,فلائٹ GF522 کا اندازاً آمدی وقت 21:10 ہے۔ تازہ ترین معلومات کیلئے ڈسپلے چیک کریں۔,Urdu
93,cancellation,Cancellation کا سوال فلائٹ SV477 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV477,شارجہ,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ SV477 منسوخ ہوئی ہے یا نہیں۔,Urdu
94,cancellation,Cancellation کا سوال فلائٹ TK472 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK472,استنبول,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ TK472 منسوخ ہوئی ہے یا نہیں۔,Urdu
95,cancellation,Cancellation کا سوال فلائٹ BA377 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA377,ریاض,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ BA377 منسوخ ہوئی ہے یا نہیں۔,Urdu
96,cancellation,Cancellation کا سوال فلائٹ QR291 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR291,دوحہ,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ QR291 منسوخ ہوئی ہے یا نہیں۔,Urdu
97,cancellation,Cancellation کا سوال فلائٹ QR722 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR722,ابو ظہبی,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ QR722 منسوخ ہوئی ہے یا نہیں۔,Urdu
98,cancellation,Cancellation کا سوال فلائٹ SV800 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV800,دوحہ,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ SV800 منسوخ ہوئی ہے یا نہیں۔,Urdu
99,cancellation,Cancellation کا سوال فلائٹ QR357 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR357,ابو ظہبی,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ QR357 منسوخ ہوئی ہے یا نہیں۔,Urdu
100,cancellation,Cancellation کا سوال فلائٹ GF552 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF552,جدہ,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ GF552 منسوخ ہوئی ہے یا نہیں۔,Urdu
101,cancellation,Cancellation کا سوال فلائٹ EK425 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK425,جدہ,براہِ کرم ایئر لائن یا ایئرپورٹ ڈسپلے چیک کریں تاکہ معلوم ہو سکے کہ فلائٹ EK425 منسوخ ہوئی ہے یا نہیں۔,Urdu
102,boarding_time,Boarding time کا سوال فلائٹ QR819 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR819,ابو ظہبی,فلائٹ QR819 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
103,boarding_time,Boarding time کا سوال فلائٹ TK320 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK320,لاہور,فلائٹ TK320 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
104,boarding_time,Boarding time کا سوال فلائٹ UL574 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL574,استنبول,فلائٹ UL574 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
105,boarding_time,Boarding time کا سوال فلائٹ PK819 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK819,جدہ,فلائٹ PK819 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
106,boarding_time,Boarding time کا سوال فلائٹ BA995 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA995,کراچی,فلائٹ BA995 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
107,boarding_time,Boarding time کا سوال فلائٹ QR704 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR704,دبئی,فلائٹ QR704 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
108,boarding_time,Boarding time کا سوال فلائٹ QR118 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR118,استنبول,فلائٹ QR118 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
109,boarding_time,Boarding time کا سوال فلائٹ BA168 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA168,لندن,فلائٹ BA168 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
110,boarding_time,Boarding time کا سوال فلائٹ HM671 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM671,کراچی,فلائٹ HM671 کی بورڈنگ عام طور پر روانگی سے 45 منٹ پہلے شروع ہوتی ہے۔ براہِ کرم وقت پر گیٹ پر پہنچیں۔,Urdu
111,boarding_gate,Boarding gate کا سوال فلائٹ UL846 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL846,جدہ,فلائٹ UL846 کی بورڈنگ گیٹ A16 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
112,boarding_gate,Boarding gate کا سوال فلائٹ EY831 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY831,جدہ,فلائٹ EY831 کی بورڈنگ گیٹ A17 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
113,boarding_gate,Boarding gate کا سوال فلائٹ EK716 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK716,ریاض,فلائٹ EK716 کی بورڈنگ گیٹ B2 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
114,boarding_gate,Boarding gate کا سوال فلائٹ UL545 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL545,کراچی,فلائٹ UL545 کی بورڈنگ گیٹ B11 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
115,boarding_gate,Boarding gate کا سوال فلائٹ QR876 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR876,دوحہ,فلائٹ QR876 کی بورڈنگ گیٹ B10 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
116,boarding_gate,Boarding gate کا سوال فلائٹ GF317 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF317,شارجہ,فلائٹ GF317 کی بورڈنگ گیٹ B5 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
117,boarding_gate,Boarding gate کا سوال فلائٹ QR348 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR348,لندن,فلائٹ QR348 کی بورڈنگ گیٹ A13 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
118,boarding_gate,Boarding gate کا سوال فلائٹ EY320 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY320,استنبول,فلائٹ EY320 کی بورڈنگ گیٹ B13 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
119,boarding_gate,Boarding gate کا سوال فلائٹ EY180 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY180,لندن,فلائٹ EY180 کی بورڈنگ گیٹ A12 پر ہوگی۔ گیٹ کی تبدیلی کیلئے اعلانات سنیں۔,Urdu
120,airport_directions,Airport directions کا سوال فلائٹ GF720 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF720,ریاض,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
121,airport_directions,Airport directions کا سوال فلائٹ TK635 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK635,لاہور,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
122,airport_directions,Airport directions کا سوال فلائٹ BA456 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA456,استنبول,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
123,airport_directions,Airport directions کا سوال فلائٹ QR265 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR265,ریاض,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
124,airport_directions,Airport directions کا سوال فلائٹ HM585 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM585,ریاض,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
125,airport_directions,Airport directions کا سوال فلائٹ BA288 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA288,دبئی,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
126,airport_directions,Airport directions کا سوال فلائٹ TK330 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK330,لاہور,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
127,airport_directions,Airport directions کا سوال فلائٹ GF542 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF542,دبئی,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
128,airport_directions,Airport directions کا سوال فلائٹ UL198 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL198,استنبول,شہر سے جانے کے لیے کشمیر ہائی وے کا راستہ لیں اور ائیرپورٹ کے نشانات فالو کریں۔,Urdu
129,transport_to_airport,Transport to airport کا سوال فلائٹ GF338 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF338,دوحہ,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
130,transport_to_airport,Transport to airport کا سوال فلائٹ TK154 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK154,جدہ,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
131,transport_to_airport,Transport to airport کا سوال فلائٹ PK849 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK849,استنبول,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
132,transport_to_airport,Transport to airport کا سوال فلائٹ GF270 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF270,جدہ,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
133,transport_to_airport,Transport to airport کا سوال فلائٹ PK436 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK436,دبئی,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
134,transport_to_airport,Transport to airport کا سوال فلائٹ TK458 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK458,ابو ظہبی,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
135,transport_to_airport,Transport to airport کا سوال فلائٹ TK210 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK210,استنبول,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
136,transport_to_airport,Transport to airport کا سوال فلائٹ GF959 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF959,لاہور,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
137,transport_to_airport,Transport to airport کا سوال فلائٹ TK362 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK362,لندن,شٹل بسیں اور بسیں ائیرپورٹ تک چلتی ہیں؛ رجسٹرڈ ٹیکسی سروس بھی دستیاب ہے۔,Urdu
138,parking,Parking کا سوال فلائٹ TK882 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK882,استنبول,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
139,parking,Parking کا سوال فلائٹ HM342 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM342,ریاض,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
140,parking,Parking کا سوال فلائٹ SV321 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV321,لاہور,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
141,parking,Parking کا سوال فلائٹ EY729 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY729,جدہ,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
142,parking,Parking کا سوال فلائٹ PK802 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK802,دوحہ,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
143,parking,Parking کا سوال فلائٹ UL178 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL178,ابو ظہبی,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
144,parking,Parking کا سوال فلائٹ UL478 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL478,دوحہ,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
145,parking,Parking کا سوال فلائٹ QR489 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR489,لندن,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
146,parking,Parking کا سوال فلائٹ GF188 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF188,جدہ,شارٹ ٹرم اور لانگ ٹرم پارکنگ دستیاب ہیں؛ 'Short Stay' یا 'Long Stay' کے نشانات فالو کریں۔,Urdu
147,online_checkin,Online checkin کا سوال فلائٹ UL342 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL342,استنبول,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
148,online_checkin,Online checkin کا سوال فلائٹ QR842 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR842,دبئی,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
149,online_checkin,Online checkin کا سوال فلائٹ UL318 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL318,شارجہ,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
150,online_checkin,Online checkin کا سوال فلائٹ GF178 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF178,لندن,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
151,online_checkin,Online checkin کا سوال فلائٹ UL257 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL257,ریاض,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
152,online_checkin,Online checkin کا سوال فلائٹ HM500 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM500,جدہ,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
153,online_checkin,Online checkin کا سوال فلائٹ EK519 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK519,ابو ظہبی,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
154,online_checkin,Online checkin کا سوال فلائٹ QR755 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR755,ابو ظہبی,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
155,online_checkin,Online checkin کا سوال فلائٹ TK896 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK896,دوحہ,آن لائن چیک اِن عام طور پر روانگی کے 24 گھنٹے پہلے دستیاب ہوتا ہے۔,Urdu
156,visa_requirements,Visa requirements کا سوال فلائٹ EK939 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK939,ابو ظہبی,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
157,visa_requirements,Visa requirements کا سوال فلائٹ BA898 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA898,دبئی,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
158,visa_requirements,Visa requirements کا سوال فلائٹ EK794 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK794,ابو ظہبی,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
159,visa_requirements,Visa requirements کا سوال فلائٹ QR939 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR939,دبئی,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
160,visa_requirements,Visa requirements کا سوال فلائٹ UL451 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL451,دبئی,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
161,visa_requirements,Visa requirements کا سوال فلائٹ EK726 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK726,لندن,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
162,visa_requirements,Visa requirements کا سوال فلائٹ HM550 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM550,استنبول,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
163,visa_requirements,Visa requirements کا سوال فلائٹ HM456 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM456,لندن,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
164,visa_requirements,Visa requirements کا سوال فلائٹ EY669 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY669,لندن,ویزہ کی ضروریات آپ کی شہریت کے حساب سے مختلف ہوں گی؛ ایئر لائن یا ایمبیسی سے چیک کریں۔,Urdu
165,baggage_drop,Baggage drop کا سوال فلائٹ HM691 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM691,کراچی,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
166,baggage_drop,Baggage drop کا سوال فلائٹ SV951 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV951,لندن,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
167,baggage_drop,Baggage drop کا سوال فلائٹ EY449 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY449,دوحہ,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
168,baggage_drop,Baggage drop کا سوال فلائٹ GF501 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF501,ریاض,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
169,baggage_drop,Baggage drop کا سوال فلائٹ SV322 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV322,دبئی,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
170,baggage_drop,Baggage drop کا سوال فلائٹ UL574 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL574,استنبول,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
171,baggage_drop,Baggage drop کا سوال فلائٹ PK630 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK630,استنبول,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
