Query,Language,Intent,Terminal,Response
کیا یہاں سامان ریپنگ کی کوئی سروس ہے؟,ur,General_Inquiry,Arrival,سامان ریپنگ کی خدمات عام طور پر ڈیپارچر ہال میں دستیاب ہوتی ہیں، ارائیول میں نہیں۔
مجھے کتنے بیگ رکھنے کی اجازت ہے؟,ur,General_Inquiry,Arrival,آپ کے سامان کی اجازت کا تعین آپ کی ایئر لائن کرتی ہے۔ ائیرپورٹ یہ حدود مقرر نہیں کرتا ہے۔
براہ کرم میرے سامان میں مدد کریں۔,ur,General_Inquiry,Arrival,قلی کی خدمات آپ کے سامان میں مدد کے لیے دستیاب ہیں۔ آپ انہیں ارائیول ہال میں تلاش کر سکتے ہیں۔
کیا مجھے اپنے بیگ اٹھانے میں مدد مل سکتی ہے؟,ur,General_Inquiry,Arrival,جی ہاں، قلی کی خدمات فیس کے عوض آپ کے سامان میں مدد کے لیے دستیاب ہیں۔
کیا بیگیج کلیم کے بعد کسٹمز کی جانچ پڑتال ہوتی ہے؟,ur,General_Inquiry,Arrival,جی ہاں، اپنے بیگ وصول کرنے کے بعد، آپ کو ائیرپورٹ سے باہر نکلنے سے پہلے کسٹمز معائنہ سے گزرنا ہوگا۔
میں نے جہاز میں کچھ چھوڑ دیا ہے۔,ur,General_Inquiry,Arrival,ہوائی جہاز میں رہ جانے والی اشیاء کے لیے، براہ کرم اپنی ایئر لائن کے کاؤنٹر سے رابطہ کریں، جو ارائیول ہال میں واقع ہے۔
کیا کوئی قلی سروس ہے؟,ur,General_Inquiry,Arrival,جی ہاں، آپ اپنے سامان میں مدد کے لیے ایک قلی کی خدمات حاصل کر سکتے ہیں۔ وہ بیگیج کلیم کے باہر نکلنے کے قریب واقع ہیں۔
بیگیج بیلٹ کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! بیگیج بیلٹ بیلٹ 6 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 6 کے نشانات دیکھیں۔
گم شدہ سامان کہاں ہے؟,Urdu,Baggage,Arrival,معذرت! گم شدہ سامان کے لیے لاپتہ اشیاء کا کاؤنٹر آمد ہال کے قریب ہے۔ اپنے بورڈنگ پاس اور بیگیج ٹیگ ساتھ لائیں۔
خراب سامان کہاں ہے؟,Urdu,Baggage,Arrival,افسوس ہے۔ خراب سامان کے لیے ایئر لائن کے بیگیج ڈیسک یا خراب سامان ڈیسک پر جائیں اور نقصان کی تفصیل بتائیں۔
زیادہ حجم والا بیگیج کہاں ہے؟,Urdu,Baggage,Arrival,زیادہ حجم والے بیگز کو مخصوص کلیکشن پوائنٹ پر رکھا جاتا ہے۔ آمد ہال کے پچھلے حصے میں جائیں؛ عملہ آپ کی رہنمائی کرے گا۔
بیگیج ریپنگ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ریپنگ کی سروس ڈیسک آمد کے قریب واقع ہے؛ وہ ریپنگ اور حفاظتی کور فراہم کرتے ہیں۔
گم بیگ کہاں ہے؟,Urdu,Baggage,Arrival,معذرت! گم بیگ کے لیے لاپتہ اشیاء کا کاؤنٹر آمد ہال کے قریب ہے۔ اپنے بورڈنگ پاس اور بیگیج ٹیگ ساتھ لائیں۔
سامان رکھنے کی جگہ کہاں ہے؟,Urdu,Baggage,Arrival,عارضی اسٹوریج کے لیے لیفٹ لاگیج آفس استعمال کریں جو آمد کے خروج کے قریب ہے۔ لاکر دستیاب ہیں۔
ترجیحی بیگیج کہاں ہے؟,Urdu,Baggage,Arrival,ترجیحی بیگیج کے لیے اپنی ایئر لائن کا پرائرٹی ڈیسک چیک کریں؛ وہ مخصوص پِک اپ پوائنٹ بتائیں گے۔
بیگیج میں تاخیر کہاں ہے؟,Urdu,Baggage,Arrival,اگر بیگیج میں تاخیر تاخیر کا شکار ہے تو ایئر لائن کے بیگیج آفس یا تاخیر ڈیسک پر جا کر کیس درج کروائیں۔
بیگیج انکوائری ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج انکوائری ڈیسک مرکزی آمد علاقہ کے قریب ہے؛ عملہ آپ کی فلائٹ تفصیلات لے کر نظام چیک کریں گے۔
بیگیج اسکینر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکینر سیکیورٹی یا اسکیننگ زون کے قریب ہے؛ اگر اضافی جانچ ضروری ہو تو آپ کو وہاں ہدایت کیا جائے گا۔
کسٹمز ایریا کہاں ہے؟,Urdu,Baggage,Arrival,کسٹمز کے مسائل کے لیے کسٹمز ایریا جائیں؛ اگر سامان روکا گیا ہے تو کسٹمز اہلکار رہنمائی کریں گے۔
بیگ ری چیک کہاں ہے؟,Urdu,Baggage,Arrival,دوبارہ جانچ کے لیے ری چیک کاؤنٹر پر جائیں جہاں عملہ بیگ کو دوبارہ ٹیگ کرے گا۔
چھوڑا ہوا سامان کہاں ہے؟,Urdu,Baggage,Arrival,عارضی اسٹوریج کے لیے لیفٹ لاگیج آفس استعمال کریں جو آمد کے خروج کے قریب ہے۔ لاکر دستیاب ہیں۔
بیگیج کلیم ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کلیم ڈیسک بیگیج کلیم ہال میں ہے؛ 'Baggage Claim' کے نشانات کی پیروی کریں اور اپنا بیلٹ نمبر دیکھیں۔
ٹرالی پوائنٹ کہاں ہے؟,Urdu,Baggage,Arrival,ٹرالی دروازے کے قریب اور پارکنگ ایریا میں دستیاب ہیں؛ وہاں سے وصول اور واپسی ممکن ہے۔
بیگیج ڈیلیوری سروس کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ڈیلیوری ڈیسک آمد خروج کے قریب ہے؛ وہ آپ کے پتے پر سامان بھیجنے میں مدد کریں گے۔
ٹریکنک کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,ٹریکنک آفس پر اپنے بیگیج ٹیگ نمبر کے ساتھ جائیں؛ وہ آپ کو تازہ ترین صورتحال بتائیں گے۔
بیگیج شکایت ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,شکایت کے لیے بیگیج شکایت ڈیسک پر جائیں؛ وہ آپ کا معاملہ رجسٹر کر کے فالو اپ ریفرنس دیں گے۔
نرم سامان ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,نرم اشیاء کے لیے الگ ڈیسک ہے؛ اپنا ٹیگ دکھا کر مسئلہ بتائیں، عملہ جلدی کارروائی کرے گا۔
آمد انسپیکشن ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,انسپیکشن ڈیسک کسٹمز کے پاس واقع ہے؛ اگر ضرورت پڑی تو عملہ آپ کو وہاں لے جائے گا۔
آمد بیگیج پک اپ کہاں ہے؟,Urdu,Baggage,Arrival,پک اپ پوائنٹس ایئر لائن پر منحصر ہوتے ہیں؛ اپنی ایئر لائن سے یا انفارمیشن اسکرین سے چیک کریں۔
بیگیج مانیٹرنگ کہاں ہے؟,Urdu,Baggage,Arrival,مانیٹرنگ ڈیسک بیلٹس کی نگرانی کرتا ہے؛ وہ کیمروں کے ریکارڈ چیک کر کے مدد کر سکتے ہیں۔
بیگ پک اپ زون کہاں ہے؟,Urdu,Baggage,Arrival,پک اپ پوائنٹس ایئر لائن پر منحصر ہوتے ہیں؛ اپنی ایئر لائن سے یا انفارمیشن اسکرین سے چیک کریں۔
ڈیوٹی فری بیگیج چیک کہاں ہے؟,Urdu,Baggage,Arrival,ڈیوٹی فری بیگیج چیک آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگ رپورٹ کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,رپورٹ سینٹر میں جا کر اپنا کیس درج کروائیں؛ وہ آپ کو اگلے اقدامات بتائیں گے۔
آمد بیگیج سروس کہاں ہے؟,Urdu,Baggage,Arrival,آمد بیگیج سروس کی سروس ڈیسک آمد کے قریب واقع ہے؛ وہ ریپنگ اور حفاظتی کور فراہم کرتے ہیں۔
ایئرلائن بیگیج کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,ایئرلائن بیگیج کاؤنٹر آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج آفس کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج آفس آمد ہال میں ہے؛ اپنی دستاویزات ساتھ لے کر جائیں۔
بیگیج کارٹ ریٹرن کہاں ہے؟,Urdu,Baggage,Arrival,ٹرالی دروازے کے قریب اور پارکنگ ایریا میں دستیاب ہیں؛ وہاں سے وصول اور واپسی ممکن ہے۔
بیگیج مدد پوائنٹ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج مدد پوائنٹ آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
آمد بیلٹ 1 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 1 بیلٹ 9 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 9 کے نشانات دیکھیں۔
آمد بیلٹ 2 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 2 بیلٹ 8 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 8 کے نشانات دیکھیں۔
آمد بیلٹ 3 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 3 بیلٹ 2 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 2 کے نشانات دیکھیں۔
آمد بیلٹ 4 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 4 بیلٹ 9 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 9 کے نشانات دیکھیں۔
آمد بیلٹ 5 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 5 بیلٹ 9 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 9 کے نشانات دیکھیں۔
آمد بیلٹ 6 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 6 بیلٹ 2 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 2 کے نشانات دیکھیں۔
آمد بیلٹ 7 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 7 بیلٹ 9 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 9 کے نشانات دیکھیں۔
آمد بیلٹ 8 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 8 بیلٹ 6 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 6 کے نشانات دیکھیں۔
آمد بیلٹ 9 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 9 بیلٹ 6 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 6 کے نشانات دیکھیں۔
آمد بیلٹ 10 کہاں ہے؟,Urdu,Baggage,Arrival,بالکل! آمد بیلٹ 10 بیلٹ 9 پر بیگیج کلیم علاقے میں ہے۔ امد ہال سے سیدھا آئیں اور بیلٹ 9 کے نشانات دیکھیں۔
لاپتہ بیگیج کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,لاپتہ بیگیج کاؤنٹر آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج ری ایشو کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ری ایشو کاؤنٹر آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج وزن کی حد کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج وزن کی حد آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج اسکیننگ ایریا کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکیننگ ایریا سیکیورٹی یا اسکیننگ زون کے قریب ہے؛ اگر اضافی جانچ ضروری ہو تو آپ کو وہاں ہدایت کیا جائے گا۔
آمد کسٹمز کہاں ہے؟,Urdu,Baggage,Arrival,کسٹمز کے مسائل کے لیے کسٹمز ایریا جائیں؛ اگر سامان روکا گیا ہے تو کسٹمز اہلکار رہنمائی کریں گے۔
بیگ کلیکشن پوائنٹ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ کلیکشن پوائنٹ آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
چھوڑا ہوا سامان روم کہاں ہے؟,Urdu,Baggage,Arrival,عارضی اسٹوریج کے لیے لیفٹ لاگیج آفس استعمال کریں جو آمد کے خروج کے قریب ہے۔ لاکر دستیاب ہیں۔
بیگیج پک اپ مدد کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج پک اپ مدد آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج ٹریکنگ آفس کہاں ہے؟,Urdu,Baggage,Arrival,ٹریکنک آفس پر اپنے بیگیج ٹیگ نمبر کے ساتھ جائیں؛ وہ آپ کو تازہ ترین صورتحال بتائیں گے۔
بیگیج ری کنسیلی ایشن ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,ریکنسیلی ایشن ڈیسک ٹیگ اور ریکارڈز میچ کرتا ہے؛ اگر کوئی میل نہ کھائے تو وہ مدد کریں گے۔
آمد بیگیج ہال کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ہال میں متعدد بیلٹس ہوتے ہیں؛ اسکرین پر اپنا نمبر دیکھ کر متعلقہ بیلٹ پر جائیں۔
آمد بیگیج کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,آمد بیگیج کاؤنٹر آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج ری چیک ایریا کہاں ہے؟,Urdu,Baggage,Arrival,دوبارہ جانچ کے لیے ری چیک کاؤنٹر پر جائیں جہاں عملہ بیگ کو دوبارہ ٹیگ کرے گا۔
بیگیج ٹرانسفر ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ٹرانسفر ڈیسک آمد علاقے میں واقع ہے؛ نشانات فالو کریں یا اسٹاف سے مدد لیں۔
بیگیج ری کنسی لیئشن آفس کہاں ہے؟,Urdu,Baggage,Arrival,ریکنسیلی ایشن ڈیسک ٹیگ اور ریکارڈز میچ کرتا ہے؛ اگر کوئی میل نہ کھائے تو وہ مدد کریں گے۔
نرم اشیاء کے لیے علاقہ کہاں ہے؟,Urdu,Baggage,Arrival,نرم اشیاء کے لیے الگ ڈیسک ہے؛ اپنا ٹیگ دکھا کر مسئلہ بتائیں، عملہ جلدی کارروائی کرے گا۔
بیگیج شکایت پوائنٹ کہاں ہے؟,Urdu,Baggage,Arrival,شکایت کے لیے بیگیج شکایت ڈیسک پر جائیں؛ وہ آپ کا معاملہ رجسٹر کر کے فالو اپ ریفرنس دیں گے۔
بیگیج کسٹمر سروس کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کسٹمر سروس کی سروس ڈیسک آمد کے قریب واقع ہے؛ وہ ریپنگ اور حفاظتی کور فراہم کرتے ہیں۔
آمد بیگیج پک اپ کاؤنٹر کہاں ہے؟,Urdu,Baggage,Arrival,پک اپ پوائنٹس ایئر لائن پر منحصر ہوتے ہیں؛ اپنی ایئر لائن سے یا انفارمیشن اسکرین سے چیک کریں۔
بیگیج کوآرڈینیشن آفس کہاں ہے؟,Urdu,Baggage,Arrival,کوارڈینیشن آفس ایئر لائنز اور ہینڈلرز کے درمیان کام کرتا ہے؛ وہ آپ کے مسئلے کو escalate کر سکتے ہیں۔
آمد بیگیج ٹریکنگ سینٹر کہاں ہے؟,Urdu,Baggage,Arrival,ٹریکنک آفس پر اپنے بیگیج ٹیگ نمبر کے ساتھ جائیں؛ وہ آپ کو تازہ ترین صورتحال بتائیں گے۔
بیگیج ڈیلیوری آفس کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ڈیلیوری ڈیسک آمد خروج کے قریب ہے؛ وہ آپ کے پتے پر سامان بھیجنے میں مدد کریں گے۔
آمد گم شدہ اشیاء ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,معذرت! آمد گم شدہ اشیاء ڈیسک کے لیے لاپتہ اشیاء کا کاؤنٹر آمد ہال کے قریب ہے۔ اپنے بورڈنگ پاس اور بیگیج ٹیگ ساتھ لائیں۔
بیگیج کلیم ایریا داخلہ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کلیم ایریا داخلہ بیگیج کلیم ہال میں ہے؛ 'Baggage Claim' کے نشانات کی پیروی کریں اور اپنا بیلٹ نمبر دیکھیں۔
آمد بیگ تصدیق کہاں ہے؟,Urdu,Baggage,Arrival,ویریفیکیشن پوائنٹ پر عملہ آپ کی شناخت اور ٹیگ چیک کرے گا؛ اس کے بعد بیگ جاری کیا جائے گا۔
آمد بیگ رپورٹ سینٹر کہاں ہے؟,Urdu,Baggage,Arrival,رپورٹ سینٹر میں جا کر اپنا کیس درج کروائیں؛ وہ آپ کو اگلے اقدامات بتائیں گے۔
