#,Intent,Language,User Query,Chatbot Response,Context
187,Lost-Found Info,Urdu,کیا میں اپنی رپورٹ کی اپڈیٹ فون پر لے سکتا ہوں؟,اگر ملا تو محفوظ لاکر میں رکھا گیا ہوگا، شناختی کارڈ کے ساتھ جائیں۔,Arrival
188,Lost-Found Info,Urdu,میرا سونا کل گم ہوا، کیا مل سکتا ہے؟,ایئرلائن کے بیگیج کاؤنٹر پر نقصان کی رپورٹ درج کروائیں۔,Arrival
189,Lost-Found Info,Urdu,میرا بیگ ٹوٹا ہوا ملا ہے۔,جی ہاں، تحریری اجازت نامہ اور شناختی کاپیاں درکار ہوں گی۔,Arrival
190,Lost-Found Info,Urdu,کسی اور کا سامان اجازت نامے سے لے سکتا ہوں؟,ٹیگ نمبر چیک کریں یا اسٹاف سے تصدیق کروائیں۔,Arrival
191,Lost-Found Info,Urdu,اگر میرا بیگ کسی اور جیسا لگتا ہے تو کیا کروں؟,لاسٹ اینڈ فاؤنڈ پر جائیں، ایسی چیزیں جلد لاگ ہو جاتی ہیں۔,Arrival
192,Lost-Found Info,Urdu,میں نے بیلٹ پر جیکٹ بھول دی۔,جی ہاں، ہر 12 گھنٹے بعد لاگ اپڈیٹ ہوتا ہے۔,Arrival
193,Lost-Found Info,Urdu,کیا روزانہ چیزیں چیک کی جاتی ہیں؟,لاسٹ اینڈ فاؤنڈ آفس جائیں، دستاویزات الگ لاک سیکشن میں رکھی جاتی ہیں۔,Arrival
194,Lost-Found Info,Urdu,میں نے فائل ویٹنگ ایریا میں بھولی۔,فی الحال صرف فون یا ای میل سے رابطہ کیا جا سکتا ہے۔,Arrival
195,Lost-Found Info,Urdu,کیا واٹس ایپ پر رابطہ ممکن ہے؟,جی ہاں، اجازت نامہ اور شناختی کاپی کے ساتھ۔,Arrival
196,Lost-Found Info,Urdu,میں کل اپنا بیگ لینے بھیج سکتا ہوں؟,لاسٹ اینڈ فاؤنڈ میں چیک کریں، صفائی عملہ روز اشیاء جمع کرتا ہے۔,Arrival
197,Lost-Found Info,Urdu,میں نے کتاب ٹرالی پر چھوڑ دی۔,فی الحال دستی نظام ہے، فون پر کیس نمبر بتا کر اپڈیٹ لیں۔,Arrival
198,Lost-Found Info,Urdu,کیا میں اپنی رپورٹ آن لائن ٹریک کر سکتا ہوں؟,فوراً، جتنی جلد رپورٹ ہو اتنا جلدی ملنے کا امکان بڑھتا ہے۔,Arrival
199,Lost-Found Info,Urdu,سامان گم ہونے پر کب رپورٹ کروں؟,سی سی ٹی وی سے چیک کیا جائے گا اور ایئرلائن کے ذریعے مسافر سے رابطہ کیا جائے گا۔,Arrival
200,Lost-Found Info,Urdu,اگر کسی نے میرا بیگ غلطی سے اٹھا لیا ہو؟,لاسٹ اینڈ فاؤنڈ اور پولیس ہیلپ ڈیسک دونوں کو اطلاع دیں۔,Arrival
201,Lost-Found Info,Urdu,میرا شناختی کارڈ ایئرپورٹ پر گم ہو گیا۔,فوراً اپنی ایئرلائن کے کلیم کاؤنٹر پر اطلاع دیں۔ وہ نقصان اور گمشدہ اشیاء کی رپورٹ درج کر کے کارروائی کریں گے۔,Arrival
202,Lost-Found Info,Urdu,میرا بیگ پھٹا ہوا ہے اور کچھ چیزیں غائب ہیں۔,لاسٹ اینڈ فاؤنڈ آفس پر رپورٹ درج کریں۔ اگر ملا تو عملہ آپ کو اطلاع دے گا۔,Arrival
203,Lost-Found Info,Urdu,میرا شناختی کارڈ نکلتے وقت گم ہو گیا۔,ایئرلائن آپ کا بیگ بیگیج ٹیگ نمبر سے ٹریس کر سکتی ہے۔ اطلاع ملنے پر آپ سے رابطہ کیا جائے گا۔,Arrival
204,Lost-Found Info,Urdu,کیسے پتا چلے کہ میرا بیگ کسی اور فلائٹ پر چلا گیا؟,حفاظتی وجوہات کی بنا پر عملہ لاک نہیں توڑتا، مگر ایئرلائن اسٹاف تصدیق کے بعد مدد کر سکتا ہے۔,Arrival
205,Lost-Found Info,Urdu,میرے بیگ کی چابی گم ہو گئی، کیا عملہ مدد کرے گا؟,جی ہاں، اپنی ایئرلائن کے کاؤنٹر پر جا کر رپورٹ درج کروائیں تاکہ نقصان نوٹ کیا جا سکے۔,Arrival
206,Lost-Found Info,Urdu,میرا بیگ گیلا آیا ہے، کیا شکایت درج ہو سکتی ہے؟,جی ہاں، اگر آپ نے ٹریول انشورنس لی ہے تو لاسٹ اینڈ فاؤنڈ رپورٹ کے ساتھ کلیم فائل کریں۔,Arrival
207,Lost-Found Info,Urdu,کیا میں انشورنس کلیم کر سکتا ہوں؟,بیگ کا رنگ، سائز، اور کوئی خاص نشانی بتائیں، عملہ شناخت میں مدد کرے گا۔,Arrival
208,Lost-Found Info,Urdu,میرا بیگیج ٹیگ گم ہے، اب بیگ کیسے پہچانوں؟,لاسٹ اینڈ فاؤنڈ آفس کو اطلاع دیں، وہ ٹیگ لیس بیگز کی فہرست چیک کریں گے۔,Arrival
209,Lost-Found Info,Urdu,میرا بیگ آیا مگر ٹیگ نہیں لگا۔,جی ہاں، 24 گھنٹوں کے اندر فون یا ای میل کے ذریعے رپورٹ درج کی جا سکتی ہے۔,Arrival
210,Lost-Found Info,Urdu,کیا میں ایئرپورٹ سے نکلنے کے بعد بھی شکایت کر سکتا ہوں؟,عملہ روزانہ لاگ اپڈیٹ کرتا ہے اور رپورٹ شدہ اشیاء سے میچنگ کر کے مسافروں سے رابطہ کرتا ہے۔,Arrival
211,Lost-Found Info,Urdu,کیسے پتا چلے کہ کسی نے میری چیز جمع کروا دی ہے؟,ایئرلائن اسے اگلی فلائٹ سے اسلام آباد منگوائے گی۔ اطلاع ملنے پر کال کی جائے گی۔,Arrival
212,Lost-Found Info,Urdu,میرا بیگ غلط فلائٹ پر چلا گیا ہے۔,جی ہاں، ایک تحریری یا پرنٹ شدہ رسید دی جاتی ہے جس میں کیس نمبر درج ہوتا ہے۔,Arrival
213,Lost-Found Info,Urdu,کیا مجھے شکایت کی رسید ملے گی؟,جی ہاں، بیگ پہنچنے پر فون یا ایس ایم ایس کے ذریعے اطلاع دی جاتی ہے۔,Arrival
214,Lost-Found Info,Urdu,میرا بیگ ایک دن بعد آیا، کیا مجھے اطلاع ملے گی؟,فوراً لاسٹ اینڈ فاؤنڈ سے رجوع کریں، بچوں کی اشیاء علیحدہ محفوظ کی جاتی ہیں۔,Arrival
215,Lost-Found Info,Urdu,میں نے بچوں کا بیگ ویٹنگ ایریا میں چھوڑ دیا۔,ایئرلائن کے کاؤنٹر پر رپورٹ درج کروائیں، وہ مرمت یا معاوضہ فراہم کریں گے۔,Arrival
216,Lost-Found Info,Urdu,میرا بیگ ہینڈل ٹوٹا ہوا ہے۔,نہیں، صرف مجاز حکام تحریری درخواست پر ویڈیو دیکھ سکتے ہیں۔,Arrival
217,Lost-Found Info,Urdu,کیا میں سی سی ٹی وی ویڈیو دیکھ سکتا ہوں؟,امیگریشن یا لاسٹ اینڈ فاؤنڈ کو جمع کروا دیں، یہ محفوظ طریقے سے واپس کیا جائے گا۔,Arrival
218,Lost-Found Info,Urdu,میں نے کسی کا پاسپورٹ پایا ہے۔,لاسٹ اینڈ فاؤنڈ میں چھوٹی اشیاء جیسے چشمے روزانہ درج کی جاتی ہیں۔,Arrival
219,Lost-Found Info,Urdu,میرے چشمے گم ہو گئے ہیں۔,ایئرلائن اور لاسٹ اینڈ فاؤنڈ اسے ٹریس کر کے اسلام آباد منگوائیں گے۔,Arrival
220,Lost-Found Info,Urdu,اگر میرا بیگ کسی اور شہر چلا گیا ہو؟,تفصیل، رنگ، فوٹو (اگر ہو) اور شناختی کارڈ دکھا کر ثابت کیا جا سکتا ہے۔,Arrival
221,Lost-Found Info,Urdu,چیز کی ملکیت کیسے ثابت کروں؟,ایئرلائن نقصان کا ازالہ اپنی پالیسی کے مطابق کرے گی۔,Arrival
222,Lost-Found Info,Urdu,میرا بیگ ملا مگر زپ ٹوٹی ہوئی ہے۔,کیس نمبر کے ساتھ ہیلپ لائن پر کال کر کے اپڈیٹ لیں۔,Arrival
223,Lost-Found Info,Urdu,میں اپنی رپورٹ کی فالو اپ کیسے کروں؟,جی ہاں، تمام اشیاء ایک ہی فارم میں درج کی جا سکتی ہیں۔,Arrival
224,Lost-Found Info,Urdu,کیا میں ایک سے زیادہ چیزوں کی رپورٹ ایک ساتھ کر سکتا ہوں؟,“ڈیمیج اینڈ ڈیلے” رپورٹ درج کریں تاکہ ایئرلائن کارروائی کرے۔,Arrival
225,Lost-Found Info,Urdu,میرا بیگ ملا مگر خراب ہے۔,ایسی اشیاء صفائی عملہ جمع کر کے روزانہ لاسٹ اینڈ فاؤنڈ بھیج دیتا ہے۔,Arrival
226,Lost-Found Info,Urdu,میں نے شاپنگ بیگ ویٹنگ ایریا میں چھوڑ دیا۔,90 دن تک محفوظ رکھی جاتی ہیں، پھر حکام کے سپرد کر دی جاتی ہیں۔,Arrival
227,Lost-Found Info,Urdu,چیزیں کتنے دن تک محفوظ رہتی ہیں؟,فوراً رپورٹ کریں، سیکیورٹی عملہ تلاش میں مدد کرے گا۔,Arrival
228,Lost-Found Info,Urdu,میرے ہیڈ فون گم ہو گئے ہیں۔,لاسٹ اینڈ فاؤنڈ جائیں، عملہ ایسی اشیاء باقاعدگی سے وصول کرتا ہے۔,Arrival
229,Lost-Found Info,Urdu,میں نے ٹرالی میں گاڑی کی چابی چھوڑ دی۔,جی ہاں، شناختی کارڈ اور رپورٹ نمبر کے ساتھ لے سکتے ہیں۔,Arrival
230,Lost-Found Info,Urdu,کیا میں چند دن بعد چیز لینے آ سکتا ہوں؟,ایئرلائن کاؤنٹر سے دوبارہ تصدیق کروائیں۔,Arrival
231,Lost-Found Info,Urdu,میرا بورڈنگ پاس لینڈنگ کے بعد گم ہو گیا۔,جب تک بیلٹ بند نہ ہو جائے انتظار کریں، پھر ایئرلائن یا لاسٹ اینڈ فاؤنڈ کو اطلاع دیں۔,Arrival
232,Lost-Found Info,Urdu,میرا بیگ بیلٹ 4 پر نہیں ملا۔,اگر ملا تو اب بھی اسٹوریج میں ہوگا، شناختی کارڈ دکھا کر حاصل کریں۔,Arrival
233,Lost-Found Info,Urdu,میرا بیگ دو دن پہلے گم ہوا تھا۔,ڈیوٹی فری مینجمنٹ سے رابطہ کریں، لاسٹ اینڈ فاؤنڈ تعاون کرے گا۔,Arrival
234,Lost-Found Info,Urdu,میں نے ڈیوٹی فری شاپ سے خریدا سامان گم کر دیا۔,نہیں، صرف فون یا ای میل کے ذریعے رابطہ کیا جا سکتا ہے۔,Arrival
235,Lost-Found Info,Urdu,کیا میں واٹس ایپ پر رپورٹ درج کر سکتا ہوں؟,اسے فوراً لاسٹ اینڈ فاؤنڈ میں جمع کروائیں، قیمتی اشیاء لاک میں رکھی جاتی ہیں۔,Arrival
236,Lost-Found Info,Urdu,میں نے زیورات کا ڈبہ پایا۔,ایئرلائن کاؤنٹر پر شکایت درج کروائیں تاکہ معاوضہ دیا جا سکے۔,Arrival
237,Lost-Found Info,Urdu,میرا بیگ کا پہیہ ٹوٹ گیا۔,جی ہاں، پرنٹ شدہ رسید میں کیس نمبر درج ہوتا ہے۔,Arrival
238,Lost-Found Info,Urdu,کیا مجھے رپورٹ درج کرنے کی رسید ملے گی؟,بچوں کی اشیاء علیحدہ زمرے میں محفوظ کی جاتی ہیں۔,Arrival
239,Lost-Found Info,Urdu,میں نے کھلونے بیلٹ 1 پر چھوڑ دیے۔,لاسٹ اینڈ فاؤنڈ کے پاس تمام ایئرلائنز کے رابطہ نمبرز موجود ہیں۔,Arrival
240,Lost-Found Info,Urdu,میں اپنی ایئرلائن سے کیسے رابطہ کروں؟,چھوٹی اشیاء کی فہرست لاسٹ اینڈ فاؤنڈ میں دیکھی جا سکتی ہے۔,Arrival
241,Lost-Found Info,Urdu,میرا بیگ کا کور گم ہو گیا ہے۔,ملکیت کا ثبوت دکھانے کے بعد معاملہ حل کیا جائے گا۔,Arrival
242,Lost-Found Info,Urdu,میری چیز کسی اور نے کلیم کر لی۔,جی ہاں، موبائل، لیپ ٹاپ اور ٹیبلیٹس الگ محفوظ کیے جاتے ہیں۔,Arrival
243,Lost-Found Info,Urdu,کیا الیکٹرانکس کے لیے الگ سیکشن ہے؟,جی ہاں، اجازت نامہ اور دونوں کے شناختی کارڈ کے ساتھ۔,Arrival
244,Lost-Found Info,Urdu,کیا میرا ڈرائیور بیگ وصول کر سکتا ہے؟,فوراً بلاک کریں اور لاسٹ اینڈ فاؤنڈ میں اطلاع دیں۔,Arrival
245,Lost-Found Info,Urdu,میرا کریڈٹ کارڈ گم ہو گیا۔,عوامی جگہ نہ کھولیں، ایئرلائن کاؤنٹر پر شکایت درج کریں۔,Arrival
246,Lost-Found Info,Urdu,میرا بیگ چھیڑا ہوا لگتا ہے۔,ٹوکن گم ہونے پر نیا ٹوکن 100 روپے میں جاری ہوتا ہے۔,Arrival
247,Lost-Found Info,Urdu,کیا ٹرالی گم ہونے پر جرمانہ ہوتا ہے؟,فوراً لاسٹ اینڈ فاؤنڈ میں درستگی کے لیے اطلاع دیں۔,Arrival
248,Lost-Found Info,Urdu,میرا بیگ کسی اور کے ٹیگ کے ساتھ آیا۔,جی ہاں، دفتر 24 گھنٹے کھلا رہتا ہے۔,Arrival
249,Lost-Found Info,Urdu,کیا میں وقت کے بعد بھی چیز حاصل کر سکتا ہوں؟,عام طور پر صرف 5–10 منٹ لگتے ہیں۔,Arrival
250,Lost-Found Info,Urdu,کیا رپورٹ کرنے میں زیادہ وقت لگتا ہے؟,لاسٹ اینڈ فاؤنڈ میں چیک کریں، ایسی اشیاء روز درج کی جاتی ہیں۔,Arrival
251,Lost-Found Info,Urdu,میں نے چارجنگ کیبل ویٹنگ ایریا میں بھولی۔,براہ کرم بیلٹ 3 کے قریب لاسٹ اینڈ فاؤنڈ کاؤنٹر پر جائیں، صفائی عملہ ایسی اشیاء روزانہ جمع کرواتا ہے۔,Arrival
252,Lost-Found Info,Urdu,میں نے دعا گاہ میں ہینڈ بیگ چھوڑ دیا۔,جی ہاں، لاسٹ اینڈ فاؤنڈ آفس 24 گھنٹے کھلا رہتا ہے، آپ کسی بھی وقت شناختی کارڈ کے ساتھ آ سکتے ہیں۔,Arrival
253,Lost-Found Info,Urdu,کیا میں رات دیر سے بیگ لے سکتا ہوں؟,اپنی ایئرلائن کے کاؤنٹر پر اطلاع دیں، عملہ جہاز کی صفائی کے دوران چیز واپس دلائے گا۔,Arrival
254,Lost-Found Info,Urdu,میرا واچ چارجر جہاز میں رہ گیا۔,فوراً لاسٹ اینڈ فاؤنڈ آفس جائیں، عملہ ایئرلائن کے ذریعے دوسرے مسافر سے رابطہ کرے گا۔,Arrival
255,Lost-Found Info,Urdu,اگر میرا بیگ کسی اور سے بدل گیا ہو تو؟,جی ہاں، قیمتی اشیاء جیسے زیورات یا موبائل الگ لاک سیکشن میں سی سی ٹی وی نگرانی کے تحت رکھی جاتی ہیں۔,Arrival
256,Lost-Found Info,Urdu,میں نے قیمتی چیز گم کر دی ہے، کیا محفوظ رکھی جاتی ہے؟,لاسٹ اینڈ فاؤنڈ آفس جائیں، ایسی اشیاء صفائی عملہ ہر شفٹ کے بعد جمع کراتا ہے۔,Arrival
257,Lost-Found Info,Urdu,میں نے امیگریشن کے قریب تکیہ چھوڑ دیا۔,جی ہاں، آپ کو پرنٹ شدہ یا ای میل شدہ کاپی دی جا سکتی ہے جس میں کیس نمبر درج ہوتا ہے۔,Arrival
258,Lost-Found Info,Urdu,کیا میں اپنی شکایت کی کاپی لے سکتا ہوں؟,اسے لاسٹ اینڈ فاؤنڈ میں جمع کروائیں، یہ دستاویزات 30 دن تک محفوظ رکھی جاتی ہیں۔,Arrival
259,Lost-Found Info,Urdu,میں نے بورڈنگ پاس زمین پر پایا۔,فوراً ایئرلائن کے کاؤنٹر پر شکایت درج کریں تاکہ تحقیقات اور معاوضہ ممکن ہو۔,Arrival
260,Lost-Found Info,Urdu,میرا بیگ زپ کھلا ہوا اور چیزیں غائب ہیں۔,کچھ ایئرلائنز ریئل ٹائم بیگیج ٹریکنگ دیتی ہیں، اپنے کاؤنٹر سے تصدیق کریں۔,Arrival
261,Lost-Found Info,Urdu,کیا میں ایئرلائن ایپ سے بیگ ٹریک کر سکتا ہوں؟,اپنی رپورٹ کا کیس نمبر دے کر ہیلپ لائن پر اپڈیٹ حاصل کریں۔,Arrival
262,Lost-Found Info,Urdu,میرا بیگ تین دن پہلے گم ہوا تھا۔,آپ کو کال یا ای میل کے ذریعے اطلاع دی جائے گی، براہ کرم درست رابطہ نمبر درج کریں۔,Arrival
263,Lost-Found Info,Urdu,مجھے کیسے پتا چلے گا کہ میرا بیگ مل گیا ہے؟,اسے لاسٹ اینڈ فاؤنڈ کاؤنٹر پر جمع کروا دیں، ایسی اشیاء علیحدہ رکھی جاتی ہیں۔,Arrival
264,Lost-Found Info,Urdu,میں نے بچوں کی بوتل بیگیج ایریا میں دیکھی۔,ایئرلائن کے کاؤنٹر پر اطلاع دیں، مائع اشیاء کا معاوضہ عام طور پر محدود ہوتا ہے۔,Arrival
265,Lost-Found Info,Urdu,میرے پرفیوم لیک ہو گئے ہیں۔,نہیں، صرف مسافر یا اس کے مجاز نمائندے کے ذریعے وصولی ممکن ہے۔,Arrival
266,Lost-Found Info,Urdu,کیا میں مسافر نہ ہوتے ہوئے چیز حاصل کر سکتا ہوں؟,فوراً رپورٹ کریں، سیکیورٹی عملہ سامان کی جانچ کرے گا۔,Arrival
267,Lost-Found Info,Urdu,میرا بیگ کھلا ہوا آیا ہے۔,فوراً لاسٹ اینڈ فاؤنڈ پر جائیں، ادویات والے بیگز ترجیحی بنیادوں پر واپس کیے جاتے ہیں۔,Arrival
268,Lost-Found Info,Urdu,میرا میڈیکل بیگ بیلٹ 2 پر رہ گیا۔,جی ہاں، +92-51-111-786-787 پر کال کریں اور فلائٹ و تاریخ بتائیں۔,Arrival
269,Lost-Found Info,Urdu,کیا میں کال کر کے چیز کی تصدیق کر سکتا ہوں؟,پاسپورٹ اور ٹائم آف ارائیول سے عملہ ریکارڈ چیک کر کے مدد کرے گا۔,Arrival
270,Lost-Found Info,Urdu,میرا فلائٹ نمبر یاد نہیں، بیگ کیسے ملے گا؟,لاسٹ اینڈ فاؤنڈ میں ایسی اشیاء روز لاگ کی جاتی ہیں، مقام اور وقت بتائیں۔,Arrival
271,Lost-Found Info,Urdu,میرا گھڑی واش روم میں رہ گئی۔,خراب ہونے والی اشیاء محفوظ نہیں کی جاتیں، مگر تصدیق کے لیے چیک کر سکتے ہیں۔,Arrival
272,Lost-Found Info,Urdu,میں نے کھانے کا ڈبہ چھوڑ دیا۔,ایئرلائن کاؤنٹر پر شکایت درج کریں، معاوضہ پالیسی کے مطابق دیا جاتا ہے۔,Arrival
273,Lost-Found Info,Urdu,بچے کا اسٹالر خراب ہو گیا۔,فی الحال صرف فون یا ای میل پر رابطہ دستیاب ہے۔,Arrival
274,Lost-Found Info,Urdu,کیا میں سوشل میڈیا پر رابطہ کر سکتا ہوں؟,شٹل عملہ اشیاء جمع کر کے لاسٹ اینڈ فاؤنڈ میں بھیج دیتا ہے۔,Arrival
275,Lost-Found Info,Urdu,میں نے ایئرپورٹ شٹل بس میں جیکٹ بھولی۔,صرف پولیس یا مجاز عملہ تحریری درخواست پر ویڈیو دیکھ سکتا ہے۔,Arrival
276,Lost-Found Info,Urdu,کیا میں سی سی ٹی وی ویڈیو حاصل کر سکتا ہوں؟,لاسٹ اینڈ فاؤنڈ میں رپورٹ کریں، چارجنگ آئٹمز روز درج ہوتی ہیں۔,Arrival
277,Lost-Found Info,Urdu,میں نے چارجر سیٹ ویٹنگ ایریا میں چھوڑا۔,بیگ پر رنگین ربن یا اسٹیکر لگائیں تاکہ آسانی سے پہچانا جا سکے۔,Arrival
278,Lost-Found Info,Urdu,آئندہ بیگ الجھن سے بچانے کا طریقہ؟,صفائی عملہ ایسی اشیاء روز لاسٹ اینڈ فاؤنڈ میں جمع کراتا ہے۔,Arrival
279,Lost-Found Info,Urdu,میں نے جائے نماز ہال میں بھولی۔,فی الحال صرف ذاتی یا مجاز نمائندے کے ذریعے وصولی ممکن ہے۔,Arrival
280,Lost-Found Info,Urdu,کیا میرا بیگ کورئیر سے منگوایا جا سکتا ہے؟,فوراً سیکیورٹی یا پولیس کو اطلاع دیں، تحقیقات کی جائیں گی۔,Arrival
281,Lost-Found Info,Urdu,میرا بٹوہ واپس ملا مگر پیسے غائب ہیں۔,اگر ملا تو شناختی تصدیق کے بعد واپس کیا جائے گا۔,Arrival
282,Lost-Found Info,Urdu,میرا سم کارڈ گم ہو گیا ہے۔,فوراً لاسٹ اینڈ فاؤنڈ پر جا کر رنگ، سائز اور چیزوں کی تفصیل بتائیں۔,Arrival
283,Lost-Found Info,Urdu,میرا چھوٹا ہینڈ بیگ غائب ہے۔,اسے لاسٹ اینڈ فاؤنڈ میں جمع کروائیں، الیکٹرانک آئٹمز پرائیویسی کے تحت لاک کیے جاتے ہیں۔,Arrival
284,Lost-Found Info,Urdu,میں نے یو ایس بی لاؤنج میں پائی۔,عام طور پر 12 گھنٹے کے اندر تمام ملی اشیاء درج کر لی جاتی ہیں۔,Arrival
285,Lost-Found Info,Urdu,چیز لاگ ہونے میں کتنا وقت لگتا ہے؟,لاسٹ اینڈ فاؤنڈ میں چیک کریں، عام اشیاء “جنرل آئٹمز” سیکشن میں رکھی جاتی ہیں۔,Arrival
286,Lost-Found Info,Urdu,میں نے چھتری گیٹ کے قریب بھولی۔,جی ہاں، اجازت نامہ اور شناختی دستاویزات کے ساتھ۔,Arrival
287,Lost-Found Info,Urdu,کیا میرا دوست میری چیز چیک کر سکتا ہے؟,جی ہاں، تاکہ ریکارڈ اپڈیٹ ہو سکے۔,Arrival
288,Lost-Found Info,Urdu,میرا بیگ اگلے دن آیا، کیا پھر بھی رپورٹ ضروری ہے؟,لاسٹ اینڈ فاؤنڈ میں ایسی دستاویزات 30 دن تک محفوظ رکھی جاتی ہیں۔,Arrival
289,Lost-Found Info,Urdu,میرا اسٹوڈنٹ کارڈ گم ہو گیا ہے۔,لاسٹ اینڈ فاؤنڈ میں جمع کروائیں، عملہ تفصیل درج کر کے مالک سے رابطہ کرے گا۔,Arrival
290,Lost-Found Info,Urdu,اگر میں نے کسی کی گھڑی پائی تو کیا کروں؟,ایسی دستاویزات خصوصی فولڈر میں محفوظ رکھی جاتی ہیں۔,Arrival
291,Lost-Found Info,Urdu,میرا میڈیکل فائل گم ہو گیا ہے۔,ایئرلائن کاؤنٹر پر رپورٹ درج کریں، نقصان کا ازالہ پالیسی کے مطابق کیا جائے گا۔,Arrival
292,Lost-Found Info,Urdu,میرا “Fragile” بیگ ٹوٹ گیا۔,جی ہاں، اگر آپ نے فون نمبر رپورٹ فارم میں درج کیا ہے۔,Arrival
293,Lost-Found Info,Urdu,کیا مجھے ایس ایم ایس کے ذریعے اطلاع مل سکتی ہے؟,ایسی اشیاء عموماً محفوظ نہیں کی جاتیں، مگر تصدیق کے لیے چیک کریں۔,Arrival
294,Lost-Found Info,Urdu,میں نے ماسک باکس ٹرالی پر چھوڑا۔,ایئرلائن اسٹاف شناخت کے بعد مدد کر سکتا ہے۔,Arrival
295,Lost-Found Info,Urdu,میرا بیگ لاک نہیں کھل رہا۔,نہیں، صرف مجاز عملہ ہی اندر جا سکتا ہے۔,Arrival
296,Lost-Found Info,Urdu,کیا میں خود اسٹوریج ایریا جا سکتا ہوں؟,لاسٹ اینڈ فاؤنڈ ڈیوٹی فری مینجمنٹ سے براہ راست رابطہ کرتا ہے۔,Arrival
297,Lost-Found Info,Urdu,میں نے ڈیوٹی فری سے خریدا سامان گم کر دیا۔,تصدیق کے بعد اسے ایئرپورٹ اتھارٹی کے پاس جمع کروایا جاتا ہے۔,Arrival
298,Lost-Found Info,Urdu,اگر نقدی ملی تو کیا ہوتا ہے؟,لاسٹ اینڈ فاؤنڈ میں ایسی اشیاء روز درج کی جاتی ہیں۔,Arrival
299,Lost-Found Info,Urdu,میں نے ٹریول تکیہ ٹرالی پر چھوڑ دیا۔,صفائی عملہ ایسی قیمتی اشیاء براہ راست لاسٹ اینڈ فاؤنڈ میں جمع کرواتا ہے۔,Arrival
300,Lost-Found Info,Urdu,میری انگوٹھی سیڑھیوں کے قریب گر گئی۔,فوراً آپریشن ڈیسک پر اطلاع دیں، تکنیکی عملہ محفوظ طریقے سے نکال دے گا۔,Arrival
301,Lost_found_info,Roman Urdu,"Mera bag nahi aya, kya karun?",Aap Lost & Found counter pe chalein jo Belt 3 ke paas hai. Wahan staff aapka complaint register karega aur bag trace karega.,Arrival
302,Lost_found_info,Roman Urdu,Lost and Found counter kahan hai?,Ye Arrival Hall ke andar Customs area ke paas Belt 2 ke side pe hai.,Arrival
303,Lost_found_info,Roman Urdu,"Mera passport plane mein reh gaya hai, ab kya karun?","Apni airline ke counter pe turant report karein, wo crew se contact karke passport retrieve karte hain.",Arrival
304,Lost_found_info,Roman Urdu,Kya Islamabad Airport pe Lost & Found service available hai?,"Haan, ye 24 ghante chalu rehti hai Arrival Hall mein Customs ke paas.",Arrival
305,Lost_found_info,Roman Urdu,"Mera saman kahin ghum gaya hai, report kaise karun?",Aap Lost & Found counter pe form bhar ke report kar sakte hain ya helpline pe call karen.,Arrival
306,Lost_found_info,Roman Urdu,"Mera suitcase damage ho gaya hai, kahan jaoon?","Apni airline ke baggage claim desk pe ja kar complaint likhwa dein, wo claim process start karenge.",Arrival
307,Lost_found_info,Roman Urdu,"Mujhe kisi ka bag mila hai, kya karun?",Us bag ko nearest security guard ya Lost & Found counter pe jama kara dein.,Arrival
308,Lost_found_info,Roman Urdu,Ghumshuda saman milne mein kitna time lagta hai?,Aksar 24 se 48 ghante lagte hain depending flight aur tracing details par.,Arrival
309,Lost_found_info,Roman Urdu,Lost & Found ka timing kya hai?,"Ye office 24 hours open rehta hai, har waqt staff available hota hai.",Arrival
310,Lost_found_info,Roman Urdu,Kya koi helpline number hai lost items ke liye?,"Haan, aap +92-51-111-786-787 pe call karke report kar sakte hain.",Arrival
311,Lost_found_info,Roman Urdu,"Mera wallet immigration area mein gir gaya, kya karun?","Aap security ya Lost & Found office ko inform karein, wo turant CCTV se trace karte hain.",Arrival
312,Lost_found_info,Roman Urdu,Kya main email se complaint bhej sakta hoon?,"Haan, lostfound@islamabadairport.com pe apni flight aur item details bhej dein.",Arrival
313,Lost_found_info,Roman Urdu,"Mera bag Dubai se nahi aya, kahan complain karun?",Airline ke arrival counter ya Lost & Found desk pe report karein. Airline aur staff dono milkar trace karenge.,Arrival
314,Lost_found_info,Roman Urdu,Lost item lene ke liye kya documents chahiye?,CNIC ya passport aur item ka proof of ownership dikhana zaroori hai.,Arrival
315,Lost_found_info,Roman Urdu,"Mera phone washroom mein reh gaya hai, kya karun?","Lost & Found counter pe ja kar detail dein, agar mila hoga to wahan deposit hoga.",Arrival
316,Lost_found_info,Roman Urdu,Kya koi aur mera saman receive kar sakta hai?,"Haan, agar uske paas aapka authorization letter aur ID copy ho to le sakta hai.",Arrival
317,Lost_found_info,Roman Urdu,Baggage area mein CCTV hota hai kya?,"Haan, poora area cameras se monitor hota hai safety aur tracing ke liye.",Arrival
318,Lost_found_info,Roman Urdu,Ghumshuda cheezein kitne din tak rakhi jati hain?,"90 din tak rakhi jati hain, uske baad authorities ko de di jati hain.",Arrival
319,Lost_found_info,Roman Urdu,"Mujhe kisi ka passport mila hai, kya karun?",Usse immediately Immigration ya Lost & Found office ko de dein.,Arrival
320,Lost_found_info,Roman Urdu,"Mera baggage tag kho gaya hai, kya trace ho sakta hai?","Haan, flight number aur bag ka detail dene par staff trace kar lega.",Arrival
