id,category,user_query,intent,airport,response,language
88,assistance,Buzurg passengers ke liye madad dastiyab hai kya?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
89,assistance,Buzurg passengers ke liye madad dastiyab hai kya?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
90,assistance,Buzurg passengers ke liye madad dastiyab hai kya?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
91,assistance,Buzurg passengers ke liye madad dastiyab hai kya?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
92,assistance,Wheelchair assistance kaise request karun?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
93,assistance,Wheelchair assistance kaise request karun?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
94,assistance,Buzurg passengers ke liye madad dastiyab hai kya?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
95,assistance,Wheelchair assistance kaise request karun?,arrival_guidance,Islamabad International Airport (ISB),Wheelchair aur assistance services Arrivals ke andar Assistance Desk se dastiyab hain. Agar aapne pehle se request ki hai to staff aapko gate par receive karega. Immediate needs ke liye helpdesk se rabta karein.,Roman Urdu
96,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
97,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
98,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
99,prayer,Namaz area kahan hai airport par?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
100,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
101,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
102,prayer,Namaz area kahan hai airport par?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
103,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
104,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
105,prayer,Namaz area kahan hai airport par?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
106,prayer,Namaz area kahan hai airport par?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
107,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
108,prayer,Namaz area kahan hai airport par?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
109,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
110,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
111,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
112,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
113,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
114,prayer,Kya arrivals hall ke qareeb namaz ki jagah hai?,arrival_guidance,Islamabad International Airport (ISB),Prayers ke liye kamre Arrivals Hall ke qareeb maujood hain; 'Prayer Area' signs follow karein. Wudu ki sahulat adjacent maujood hai. Information desk se rujoo karein agar raasta maloom karna ho.,Roman Urdu
115,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
116,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
117,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
118,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
119,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
120,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
121,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
122,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
123,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
124,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
125,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
126,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
127,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
128,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
129,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
130,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
131,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
132,restroom,Kya baby changing facility available hai?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
133,restroom,Arrivals hall mein restrooms kahan hain?,arrival_guidance,Islamabad International Airport (ISB),Restrooms aur baby-change facilities arrivals concourse mein hain aur signposted hain. Accessible toilets main exit ke qareeb available hain. Directions ke liye information desk se pooch sakte hain.,Roman Urdu
134,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
135,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
136,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
137,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
138,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
139,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
140,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
141,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
142,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
143,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
144,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
145,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
146,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
147,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
148,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
149,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
150,medical,Arrivals area mein medical desk hai kya?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
151,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
152,medical,Medical emergency ke case mein kya karna chahiye?,arrival_guidance,Islamabad International Airport (ISB),First-aid desk arrivals exit ke kareeb hai aur staff available rehta hai. Emergency mein airport staff ko inform karein ya information desk par call karein. Non-urgent needs ke liye staff clinic transport arrange kar dega.,Roman Urdu
153,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
154,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
155,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
156,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
157,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
158,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
159,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
160,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
161,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
162,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
163,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
164,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
165,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
166,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
167,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
168,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
169,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
170,currency,Arrival par currency exchange kahan milega?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
171,currency,Arrivals hall mein ATM available hain kya?,arrival_guidance,Islamabad International Airport (ISB),Currency exchange counters aur ATMs baggage claim ke qareeb aur arrivals exit par mojood hain. Most counters 24/7 available hain; rates counter par check karein. Safety ke liye terminal ke andar ATMs use karein.,Roman Urdu
172,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
173,food,Arrivals area mein cafes aur restaurants hain kya?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
174,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
175,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
176,food,Arrivals area mein cafes aur restaurants hain kya?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
177,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
178,food,Arrivals area mein cafes aur restaurants hain kya?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
179,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
180,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
181,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
182,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
183,food,Arrivals area mein cafes aur restaurants hain kya?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
184,food,Kya halal food options milte hain?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
185,food,Arrivals area mein cafes aur restaurants hain kya?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
186,food,Arrivals area mein cafes aur restaurants hain kya?,arrival_guidance,Islamabad International Airport (ISB),Arrivals concourse mein cafes aur restaurants available hain jo refreshments aur light meals provide karte hain. Many vendors late-night flights ko service dete hain. Halal aur vegetarian options aksar available hoti hain; menus check karein ya staff se poochain.,Roman Urdu
