id,category,user_query,intent,airport,flight_number,origin_city,response,language
139,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),EK499,Doha,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
140,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),EK321,Riyadh,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
141,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),UL480,Jeddah,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
142,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),UL408,Dubai,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
143,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),QR265,London,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
144,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),QR358,Jeddah,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
145,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),TK571,Doha,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
146,parking,Parking related question?,flight_information,Islamabad International Airport (ISB),EK268,Sharjah,Short-term and long-term parking areas are available; follow signs to Short Stay or Long Stay parking areas.,English
147,online_checkin,Online checkin info for flight HM825 from Lahore?,flight_information,Islamabad International Airport (ISB),HM825,Lahore,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
148,online_checkin,Online checkin info for flight HM518 from Istanbul?,flight_information,Islamabad International Airport (ISB),HM518,Istanbul,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
149,online_checkin,Online checkin info for flight QR717 from Riyadh?,flight_information,Islamabad International Airport (ISB),QR717,Riyadh,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
150,online_checkin,Online checkin info for flight SV172 from Jeddah?,flight_information,Islamabad International Airport (ISB),SV172,Jeddah,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
151,online_checkin,Online checkin info for flight UL434 from Jeddah?,flight_information,Islamabad International Airport (ISB),UL434,Jeddah,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
152,online_checkin,Online checkin info for flight PK109 from Doha?,flight_information,Islamabad International Airport (ISB),PK109,Doha,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
153,online_checkin,Online checkin info for flight TK627 from Doha?,flight_information,Islamabad International Airport (ISB),TK627,Doha,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
154,online_checkin,Online checkin info for flight SV275 from London?,flight_information,Islamabad International Airport (ISB),SV275,London,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
155,online_checkin,Online checkin info for flight QR642 from Riyadh?,flight_information,Islamabad International Airport (ISB),QR642,Riyadh,Online check-in is commonly available 24 hours before departure via the airline's website or app.,English
156,visa_requirements,Visa requirements info for flight GF474 from Jeddah?,flight_information,Islamabad International Airport (ISB),GF474,Jeddah,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
157,visa_requirements,Visa requirements info for flight TK938 from London?,flight_information,Islamabad International Airport (ISB),TK938,London,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
158,visa_requirements,Visa requirements info for flight TK381 from Doha?,flight_information,Islamabad International Airport (ISB),TK381,Doha,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
159,visa_requirements,Visa requirements info for flight PK401 from Abu Dhabi?,flight_information,Islamabad International Airport (ISB),PK401,Abu Dhabi,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
160,visa_requirements,Visa requirements info for flight EY655 from Sharjah?,flight_information,Islamabad International Airport (ISB),EY655,Sharjah,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
161,visa_requirements,Visa requirements info for flight QR555 from Doha?,flight_information,Islamabad International Airport (ISB),QR555,Doha,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
162,visa_requirements,Visa requirements info for flight QR437 from Lahore?,flight_information,Islamabad International Airport (ISB),QR437,Lahore,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
163,visa_requirements,Visa requirements info for flight TK276 from Jeddah?,flight_information,Islamabad International Airport (ISB),TK276,Jeddah,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
164,visa_requirements,Visa requirements info for flight UL356 from Doha?,flight_information,Islamabad International Airport (ISB),UL356,Doha,Visa requirements depend on nationality; verify with the airline or relevant embassy before travel.,English
165,baggage_drop,Baggage drop info for flight PK498 from Jeddah?,flight_information,Islamabad International Airport (ISB),PK498,Jeddah,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
166,baggage_drop,Baggage drop info for flight UL375 from Jeddah?,flight_information,Islamabad International Airport (ISB),UL375,Jeddah,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
167,baggage_drop,Baggage drop info for flight BA219 from Doha?,flight_information,Islamabad International Airport (ISB),BA219,Doha,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
168,baggage_drop,Baggage drop info for flight TK207 from Istanbul?,flight_information,Islamabad International Airport (ISB),TK207,Istanbul,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
169,baggage_drop,Baggage drop info for flight PK232 from Riyadh?,flight_information,Islamabad International Airport (ISB),PK232,Riyadh,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
170,baggage_drop,Baggage drop info for flight PK964 from Abu Dhabi?,flight_information,Islamabad International Airport (ISB),PK964,Abu Dhabi,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
171,baggage_drop,Baggage drop info for flight PK922 from Dubai?,flight_information,Islamabad International Airport (ISB),PK922,Dubai,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
172,baggage_drop,Baggage drop info for flight EY567 from Lahore?,flight_information,Islamabad International Airport (ISB),EY567,Lahore,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
173,baggage_drop,Baggage drop info for flight UL953 from Karachi?,flight_information,Islamabad International Airport (ISB),UL953,Karachi,Baggage drop counters are located near the check-in hall and typically close 60 minutes before departure.,English
174,contact_info,Contact info info for flight UL967 from Abu Dhabi?,flight_information,Islamabad International Airport (ISB),UL967,Abu Dhabi,"For queries regarding flight UL967, contact the operating airline's customer service or visit their counter at the airport.",English
175,contact_info,Contact info info for flight PK947 from Lahore?,flight_information,Islamabad International Airport (ISB),PK947,Lahore,"For queries regarding flight PK947, contact the operating airline's customer service or visit their counter at the airport.",English
176,contact_info,Contact info info for flight SV105 from London?,flight_information,Islamabad International Airport (ISB),SV105,London,"For queries regarding flight SV105, contact the operating airline's customer service or visit their counter at the airport.",English
177,contact_info,Contact info info for flight GF697 from Istanbul?,flight_information,Islamabad International Airport (ISB),GF697,Istanbul,"For queries regarding flight GF697, contact the operating airline's customer service or visit their counter at the airport.",English
178,contact_info,Contact info info for flight TK709 from London?,flight_information,Islamabad International Airport (ISB),TK709,London,"For queries regarding flight TK709, contact the operating airline's customer service or visit their counter at the airport.",English
179,contact_info,Contact info info for flight SV263 from Karachi?,flight_information,Islamabad International Airport (ISB),SV263,Karachi,"For queries regarding flight SV263, contact the operating airline's customer service or visit their counter at the airport.",English
180,contact_info,Contact info info for flight BA183 from Dubai?,flight_information,Islamabad International Airport (ISB),BA183,Dubai,"For queries regarding flight BA183, contact the operating airline's customer service or visit their counter at the airport.",English
181,contact_info,Contact info info for flight EK390 from Dubai?,flight_information,Islamabad International Airport (ISB),EK390,Dubai,"For queries regarding flight EK390, contact the operating airline's customer service or visit their counter at the airport.",English
182,contact_info,Contact info info for flight SV902 from Karachi?,flight_information,Islamabad International Airport (ISB),SV902,Karachi,"For queries regarding flight SV902, contact the operating airline's customer service or visit their counter at the airport.",English
183,flight_date_change,Flight date change info for flight BA158 from Dubai?,flight_information,Islamabad International Airport (ISB),BA158,Dubai,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
184,flight_date_change,Flight date change info for flight EY218 from Lahore?,flight_information,Islamabad International Airport (ISB),EY218,Lahore,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
185,flight_date_change,Flight date change info for flight EY705 from Sharjah?,flight_information,Islamabad International Airport (ISB),EY705,Sharjah,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
186,flight_date_change,Flight date change info for flight BA334 from Sharjah?,flight_information,Islamabad International Airport (ISB),BA334,Sharjah,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
187,flight_date_change,Flight date change info for flight UL175 from Dubai?,flight_information,Islamabad International Airport (ISB),UL175,Dubai,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
188,flight_date_change,Flight date change info for flight EK807 from Riyadh?,flight_information,Islamabad International Airport (ISB),EK807,Riyadh,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
189,flight_date_change,Flight date change info for flight EY252 from London?,flight_information,Islamabad International Airport (ISB),EY252,London,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
190,flight_date_change,Flight date change info for flight GF800 from Jeddah?,flight_information,Islamabad International Airport (ISB),GF800,Jeddah,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
191,flight_date_change,Flight date change info for flight HM384 from Abu Dhabi?,flight_information,Islamabad International Airport (ISB),HM384,Abu Dhabi,Check the airline's notifications or the airport displays to confirm any recent changes to the flight date.,English
192,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),EY646,Abu Dhabi,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
193,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),TK344,Riyadh,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
194,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),GF690,Riyadh,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
195,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),BA485,Dubai,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
196,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),PK215,Karachi,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
197,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),TK899,Doha,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
198,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),BA119,Istanbul,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
199,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),SV433,Sharjah,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
200,misc,Misc related question?,flight_information,Islamabad International Airport (ISB),HM371,Riyadh,"For specific real-time updates, consult the arrival/departure boards or the airline's official channels.",English
