Query,Language,Intent,Terminal,                                                                                                                                             Response
Main arrival vending zone kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival vending zone ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival refreshment area tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival refreshment area ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main snack stall kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap snack stall ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival parking inquiry kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival parking inquiry ko Arrival terminal mein Gate 4 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival Wi-Fi helpdesk kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival Wi-Fi helpdesk ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival complaint desk kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival complaint desk ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
VIP guest lounge tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap VIP guest lounge ko Arrival terminal mein Gate 3 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe business lounge tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap business lounge ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival taxi booking kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival taxi booking ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival metro connection tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival metro connection ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival food corner tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival food corner ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival child care room tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival child care room ko Arrival terminal mein Gate 3 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival gift shop tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival gift shop ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival duty-free zone tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival duty-free zone ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival help center kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival help center ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival airport police kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival airport police ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival tea shop tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival tea shop ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival newsstand tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival newsstand ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival travel agency tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival travel agency ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival waiting seats tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival waiting seats ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival car hire counter tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival car hire counter ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival ATM service tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival ATM service ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival bus counter kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival bus counter ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival Wi-Fi lounge tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival Wi-Fi lounge ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival map booth tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival map booth ko Arrival terminal mein Gate 4 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival passenger info desk tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival passenger info desk ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival restrooms tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival restrooms ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival prayer area tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival prayer area ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival cafe tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival cafe ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival SIM shop tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival SIM shop ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival parking area tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival parking area ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival hotel service tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival hotel service ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival assistance office tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival assistance office ko Arrival terminal mein Gate 7 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival lost property help tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival lost property help ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival medical corner kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival medical corner ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival refreshment shop kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival refreshment shop ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival gift counter tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival gift counter ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival coffee corner tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival coffee corner ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival family waiting room kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival family waiting room ko Arrival terminal mein Gate 1 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival sanitation counter tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival sanitation counter ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival porter station tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival porter station ko Arrival terminal mein Gate 3 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival help booth tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival help booth ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival police post tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival police post ko Arrival terminal mein Gate 1 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival metro gate kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival metro gate ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival transport zone tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival transport zone ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival public phone kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival public phone ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival foreign desk kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival foreign desk ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival lost counter kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival lost counter ko Arrival terminal mein Gate 4 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival facility desk kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival facility desk ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival ticket kiosk kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival ticket kiosk ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival transport info kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival transport info ko Arrival terminal mein Gate 7 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival rest booth tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival rest booth ko Arrival terminal mein Gate 3 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival service desk kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival service desk ko Arrival terminal mein Gate 7 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival visitor lounge tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival visitor lounge ko Arrival terminal mein Gate 7 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival feedback kiosk tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival feedback kiosk ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival cab booking tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival cab booking ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival clean zone tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival clean zone ko Arrival terminal mein Gate 7 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival travel desk tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival travel desk ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival special help tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival special help ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival lost zone tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival lost zone ko Arrival terminal mein Gate 1 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival care counter kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival care counter ko Arrival terminal mein Gate 4 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival baggage carts tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival baggage carts ko Arrival terminal mein Gate 4 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival room tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival room ko Arrival terminal mein Gate 5 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival metro terminal tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival metro terminal ko Arrival terminal mein Gate 1 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival dining area tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival dining area ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
arrival bank counter tak kaise pohonch sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival bank counter ko Arrival terminal mein Gate 7 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival information board tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival information board ko Arrival terminal mein Gate 10 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival refreshment counter tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival refreshment counter ko Arrival terminal mein Gate 6 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival inquiry booth tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival inquiry booth ko Arrival terminal mein Gate 8 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Main arrival service center kahan dhoondh sakta hoon?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival service center ko Arrival terminal mein Gate 2 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
Kya aap mujhe arrival waiting hall tak guide kar sakte hain?,Roman Urdu,Facilities,Arrival,Zaroor! Aap arrival waiting hall ko Arrival terminal mein Gate 9 ke paas dhoondh saktay hain. Blue signs follow karein ya staff se madad lein.
