#,مسافر کا سوال,چیٹ بوٹ کا جواب, ارادہ,سیاق و سباق, زبان,,,,,,,,
110,کیا میں ایئرلائن ایپ سے بیگ ٹریک کر سکتا ہوں؟,کچھ ایئرلائنز ریئل ٹائم بیگیج ٹریکنگ دیتی ہیں، اپنے کاؤنٹر سے تصدیق کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
111,میرا بیگ تین دن پہلے گم ہوا تھا۔,اپنی رپورٹ کا کیس نمبر دے کر ہیلپ لائن پر اپڈیٹ حاصل کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
112,مجھے کیسے پتا چلے گا کہ میرا بیگ مل گیا ہے؟,آپ کو کال یا ای میل کے ذریعے اطلاع دی جائے گی، براہ کرم درست رابطہ نمبر درج کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
113,میں نے بچوں کی بوتل بیگیج ایریا میں دیکھی۔,اسے لاسٹ اینڈ فاؤنڈ کاؤنٹر پر جمع کروا دیں، ایسی اشیاء علیحدہ رکھی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
114,میرے پرفیوم لیک ہو گئے ہیں۔,ایئرلائن کے کاؤنٹر پر اطلاع دیں، مائع اشیاء کا معاوضہ عام طور پر محدود ہوتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
115,کیا میں مسافر نہ ہوتے ہوئے چیز حاصل کر سکتا ہوں؟,نہیں، صرف مسافر یا اس کے مجاز نمائندے کے ذریعے وصولی ممکن ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
116,میرا بیگ کھلا ہوا آیا ہے۔,فوراً رپورٹ کریں، سیکیورٹی عملہ سامان کی جانچ کرے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
117,میرا میڈیکل بیگ بیلٹ 2 پر رہ گیا۔,فوراً لاسٹ اینڈ فاؤنڈ پر جائیں، ادویات والے بیگز ترجیحی بنیادوں پر واپس کیے جاتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
118,کیا میں کال کر کے چیز کی تصدیق کر سکتا ہوں؟,جی ہاں، +92-51-111-786-787 پر کال کریں اور فلائٹ و تاریخ بتائیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
119,میرا فلائٹ نمبر یاد نہیں، بیگ کیسے ملے گا؟,پاسپورٹ اور ٹائم آف ارائیول سے عملہ ریکارڈ چیک کر کے مدد کرے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
120,میرا گھڑی واش روم میں رہ گئی۔,لاسٹ اینڈ فاؤنڈ میں ایسی اشیاء روز لاگ کی جاتی ہیں، مقام اور وقت بتائیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
121,میں نے کھانے کا ڈبہ چھوڑ دیا۔,خراب ہونے والی اشیاء محفوظ نہیں کی جاتیں، مگر تصدیق کے لیے چیک کر سکتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
122,بچے کا اسٹالر خراب ہو گیا۔,ایئرلائن کاؤنٹر پر شکایت درج کریں، معاوضہ پالیسی کے مطابق دیا جاتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
123,کیا میں سوشل میڈیا پر رابطہ کر سکتا ہوں؟,فی الحال صرف فون یا ای میل پر رابطہ دستیاب ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
124,میں نے ایئرپورٹ شٹل بس میں جیکٹ بھولی۔,شٹل عملہ اشیاء جمع کر کے لاسٹ اینڈ فاؤنڈ میں بھیج دیتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
125,کیا میں سی سی ٹی وی ویڈیو حاصل کر سکتا ہوں؟,صرف پولیس یا مجاز عملہ تحریری درخواست پر ویڈیو دیکھ سکتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
126,میں نے چارجر سیٹ ویٹنگ ایریا میں چھوڑا۔,لاسٹ اینڈ فاؤنڈ میں رپورٹ کریں، چارجنگ آئٹمز روز درج ہوتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
127,آئندہ بیگ الجھن سے بچانے کا طریقہ؟,بیگ پر رنگین ربن یا اسٹیکر لگائیں تاکہ آسانی سے پہچانا جا سکے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
128,میں نے جائے نماز ہال میں بھولی۔,صفائی عملہ ایسی اشیاء روز لاسٹ اینڈ فاؤنڈ میں جمع کراتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
129,کیا میرا بیگ کورئیر سے منگوایا جا سکتا ہے؟,فی الحال صرف ذاتی یا مجاز نمائندے کے ذریعے وصولی ممکن ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
130,میرا بٹوہ واپس ملا مگر پیسے غائب ہیں۔,فوراً سیکیورٹی یا پولیس کو اطلاع دیں، تحقیقات کی جائیں گی۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
131,میرا سم کارڈ گم ہو گیا ہے۔,اگر ملا تو شناختی تصدیق کے بعد واپس کیا جائے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
132,میرا چھوٹا ہینڈ بیگ غائب ہے۔,فوراً لاسٹ اینڈ فاؤنڈ پر جا کر رنگ، سائز اور چیزوں کی تفصیل بتائیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
133,میں نے یو ایس بی لاؤنج میں پائی۔,اسے لاسٹ اینڈ فاؤنڈ میں جمع کروائیں، الیکٹرانک آئٹمز پرائیویسی کے تحت لاک کیے جاتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
134,چیز لاگ ہونے میں کتنا وقت لگتا ہے؟,عام طور پر 12 گھنٹے کے اندر تمام ملی اشیاء درج کر لی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
135,میں نے چھتری گیٹ کے قریب بھولی۔,لاسٹ اینڈ فاؤنڈ میں چیک کریں، عام اشیاء “جنرل آئٹمز” سیکشن میں رکھی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
136,کیا میرا دوست میری چیز چیک کر سکتا ہے؟,جی ہاں، اجازت نامہ اور شناختی دستاویزات کے ساتھ۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
137,میرا بیگ اگلے دن آیا، کیا پھر بھی رپورٹ ضروری ہے؟,جی ہاں، تاکہ ریکارڈ اپڈیٹ ہو سکے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
138,میرا اسٹوڈنٹ کارڈ گم ہو گیا ہے۔,لاسٹ اینڈ فاؤنڈ میں ایسی دستاویزات 30 دن تک محفوظ رکھی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
139,اگر میں نے کسی کی گھڑی پائی تو کیا کروں؟,لاسٹ اینڈ فاؤنڈ میں جمع کروائیں، عملہ تفصیل درج کر کے مالک سے رابطہ کرے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
140,میرا میڈیکل فائل گم ہو گیا ہے۔,ایسی دستاویزات خصوصی فولڈر میں محفوظ رکھی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
141,میرا “Fragile” بیگ ٹوٹ گیا۔,ایئرلائن کاؤنٹر پر رپورٹ درج کریں، نقصان کا ازالہ پالیسی کے مطابق کیا جائے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
142,کیا مجھے ایس ایم ایس کے ذریعے اطلاع مل سکتی ہے؟,جی ہاں، اگر آپ نے فون نمبر رپورٹ فارم میں درج کیا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
143,میں نے ماسک باکس ٹرالی پر چھوڑا۔,ایسی اشیاء عموماً محفوظ نہیں کی جاتیں، مگر تصدیق کے لیے چیک کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
144,میرا بیگ لاک نہیں کھل رہا۔,ایئرلائن اسٹاف شناخت کے بعد مدد کر سکتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
145,کیا میں خود اسٹوریج ایریا جا سکتا ہوں؟,نہیں، صرف مجاز عملہ ہی اندر جا سکتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
146,میں نے ڈیوٹی فری سے خریدا سامان گم کر دیا۔,لاسٹ اینڈ فاؤنڈ ڈیوٹی فری مینجمنٹ سے براہ راست رابطہ کرتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
147,اگر نقدی ملی تو کیا ہوتا ہے؟,تصدیق کے بعد اسے ایئرپورٹ اتھارٹی کے پاس جمع کروایا جاتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
148,میں نے ٹریول تکیہ ٹرالی پر چھوڑ دیا۔,لاسٹ اینڈ فاؤنڈ میں ایسی اشیاء روز درج کی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
149,میری انگوٹھی سیڑھیوں کے قریب گر گئی۔,صفائی عملہ ایسی قیمتی اشیاء براہ راست لاسٹ اینڈ فاؤنڈ میں جمع کرواتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
150,میرا فون بیگیج بیلٹ کے نیچے گر گیا۔,فوراً آپریشن ڈیسک پر اطلاع دیں، تکنیکی عملہ محفوظ طریقے سے نکال دے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
151,میرا وائلن جہاز میں رہ گیا، کیا وہ مل سکتا ہے؟,جی ہاں، فوراً اپنی ایئرلائن اور لاسٹ اینڈ فاؤنڈ کاؤنٹر سے رابطہ کریں، موسیقی کے آلات کو احتیاط سے رکھا جاتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
152,میری تسبیح اور ٹوپی نماز پڑھنے کی جگہ پر رہ گئی، کہاں سے ملے گی؟,آپ نماز کے ایریا کے منتظم اور لاسٹ اینڈ فاؤنڈ کاؤنٹر، دونوں جگہوں پر معلوم کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
153,90 دن کے بعد غیر وصول شدہ سامان کا کیا ہوتا ہے؟ کیا اسے نیلام کیا جاتا ہے؟,جی ہاں، 90 دن کے بعد غیر وصول شدہ اشیاء کو قانونی طریقہ کار کے مطابق نیلام کر دیا جاتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
154,میری شادی کی انگوٹھی گم ہو گئی ہے، بہت قیمتی ہے، کیا ملنے کا کوئی امکان ہے؟,آپ فوراً رپورٹ درج کروائیں، قیمتی اشیاء کو محفوظ لاکر میں رکھا جاتا ہے اور تلاش میں پوری مدد کی جائے گی۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
155,میں نے ایئرپورٹ سے لی گئی آن لائن ٹیکسی میں اپنا بیگ چھوڑ دیا، کیا آپ مدد کر سکتے ہیں؟,اس صورت میں آپ کو براہِ راست رائیڈ-ہیلنگ سروس سے رابطہ کرنا ہوگا، ایئرپورٹ اس کا ذمہ دار نہیں ہوتا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
156,میری یونیورسٹی کی اصل ڈگری گم ہو گئی ہے، کیا کروں؟,آپ فوراً لاسٹ اینڈ فاؤنڈ اور ایئرپورٹ پولیس دونوں کو مطلع کریں، یہ ایک اہم دستاویز ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
157,میرا بیگ تو مل گیا لیکن اس کا ہینڈل ٹوٹا ہوا ہے، اس کی شکایت کہاں کروں؟,اگر سامان ٹوٹا ہوا ملے تو اس کی رپورٹ لاسٹ اینڈ فاؤنڈ میں نہیں بلکہ متعلقہ ایئرلائن کے بیگیج سروسز کاؤنٹر پر کی جاتی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
158,کیا میں ویڈیو کال پر اپنے سامان کی شناخت کروا سکتا ہوں اگر میں خود نہیں آ سکتا؟,نہیں، عام طور پر اس کی اجازت نہیں ہوتی۔ آپ کو سامان کی تصاویر ای میل کرنی ہوں گی یا کسی کو اجازت نامے کے ساتھ بھیجنا ہوگا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
159,میرے بیگ میں پھل اور مٹھائیاں تھیں، کیا وہ خراب ہونے سے پہلے مل جائیں گی؟,ہم کوشش کرتے ہیں کہ ایسی اشیاء جلد مالک تک پہنچ جائیں، لیکن اگر کوئی وصول نہ کرے تو انہیں ضائع کر دیا جاتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
160,اگر میرا سامان مل جائے تو کیا آپ اسے بیرون ملک میرے پتے پر بھیج سکتے ہیں؟,کچھ ایئرلائنز یہ سہولت فراہم کرتی ہیں لیکن اس کے تمام اخراجات آپ کو ادا کرنے ہوں گے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
161,میرا لیپ ٹاپ ایئرلائن کے بزنس لاؤنج میں رہ گیا، کس سے رابطہ کروں؟,آپ کو فوری طور پر اس ایئرلائن کے لاؤنج اسٹاف اور لاسٹ اینڈ فاؤنڈ کاؤنٹر، دونوں کو مطلع کرنا چاہیے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
162,میرے بچے کا واکر بیلٹ پر نہیں آیا، کیا یہ گم ہو گیا ہے؟,آپ ایئرلائن کے عملے سے رابطہ کریں، بڑے سائز کی اشیاء بعض اوقات الگ سے اوور سائز بیگیج کاؤنٹر پر آتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
163,اگر کسی مرحوم رشتے دار کا سامان ملے تو اسے وصول کرنے کا کیا طریقہ ہے؟,اس کے لیے آپ کو ڈیتھ سرٹیفکیٹ اور وراثتی سرٹیفکیٹ جیسے قانونی دستاویزات دکھانے ہوں گے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
164,میرا پینٹنگز اور رنگوں والا بیگ نہیں مل رہا، کیا کروں؟,آپ لاسٹ اینڈ فاؤنڈ پر اس کی تفصیلات کے ساتھ رپورٹ درج کروائیں، جیسے بیگ کا رنگ اور اندر موجود سامان۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
165,میرے بیگ میں ٹریکنگ ڈیوائس لگی ہے، کیا میں اس کی لوکیشن آپ کو بتا سکتا ہوں؟,جی بالکل، اس سے آپ کا بیگ ڈھونڈنے میں بہت آسانی ہوگی۔ آپ عملے کو اس کی موجودہ لوکیشن بتائیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
166,میری گاڑی کی چابیاں پارکنگ میں کہیں گر گئی ہیں، کہاں تلاش کروں؟,آپ پارکنگ مینجمنٹ آفس اور ایئرپورٹ کے لاسٹ اینڈ فاؤنڈ کاؤنٹر، دونوں جگہوں پر معلوم کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
167,اگر کوئی شخص کسی چیز پر غلط دعویٰ کرے تو کیا ہوتا ہے؟,ملکیت کا ثبوت نہ دینے پر سامان اس کے حوالے نہیں کیا جاتا اور غلط بیانی پر قانونی کارروائی بھی ہو سکتی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
168,میری نظر کی عینک گم ہو گئی ہے، کیا اس کے ملنے کا امکان ہے؟,جی ہاں، عینک اکثر مل جاتی ہیں۔ آپ لاسٹ اینڈ فاؤنڈ کاؤنٹر پر اس کی تفصیلات کے ساتھ پوچھ گچھ کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
169,کیا میں اپنی رپورٹ واٹس ایپ پر وائس نوٹ کے ذریعے بھیج سکتا ہوں؟,نہیں، فی الحال رپورٹ صرف کاؤنٹر پر آ کر یا ای میل کے ذریعے ہی درج کروائی جا سکتی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
170,میرے گھر کی چابیاں بیگ میں تھیں جو گم ہو گیا ہے، کیا یہ جلدی مل سکتا ہے؟,آپ رپورٹ درج کرواتے وقت اس کی اہمیت بتائیں، عملہ اسے ترجیحی بنیادوں پر تلاش کرنے کی کوشش کرے گا۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
171,اگر گمشدہ سامان میں کوئی غیر قانونی چیز ملے تو کیا کارروائی ہوتی ہے؟,ایسی صورت میں معاملہ ایئرپورٹ سیکیورٹی یا پولیس کے حوالے کر دیا جاتا ہے اور قانونی کارروائی کی جاتی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
172,میں نے غلطی سے کسی اور کا بیگ اٹھا لیا، اب کیا کروں؟,آپ فوراً ایئرلائن کے کاؤنٹر یا لاسٹ اینڈ فاؤنڈ پر وہ بیگ جمع کروائیں تاکہ اس کے اصل مالک تک پہنچایا جا سکے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
173,میرا ڈرون کیمرہ گم ہو گیا ہے، کیا اس کے لیے کوئی خاص طریقہ کار ہے؟,جی ہاں، آپ اس کا سیریل نمبر اور ماڈل ضرور فراہم کریں تاکہ اس کی شناخت میں آسانی ہو۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
174,کیا گمشدہ اشیاء کی فہرست روزانہ کی بنیاد پر اپ ڈیٹ ہوتی ہے؟,جی ہاں، عملہ روزانہ کی بنیاد پر ملنے والی اشیاء کو رجسٹر کرتا ہے۔ آپ کاؤنٹر پر آ کر معلوم کر سکتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
175,مجھے اپنا سامان مل گیا ہے، کیا مجھے رپورٹ کینسل کروانی پڑے گی؟,جی ہاں، یہ بہتر ہے کہ آپ لاسٹ اینڈ فاؤنڈ کو مطلع کر دیں تاکہ وہ آپ کی فائل بند کر سکیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
176,کیا میں اپنے گمشدہ پالتو جانور (مثلاً بلی) کی رپورٹ درج کروا سکتا ہوں؟,جی ہاں، آپ فوراً رپورٹ درج کروائیں، اس کے لیے خصوصی ٹیمیں ہوتی ہیں جو تلاش میں مدد کرتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
177,مجھے ایک لاوارث پرس ملا ہے جس میں پیسے ہیں، مجھے کیا کرنا چاہیے؟,آپ اسے خود نہ کھولیں اور فوری طور پر قریب ترین سیکیورٹی اہلکار یا لاسٹ اینڈ فاؤنڈ کاؤنٹر کے حوالے کر دیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
178,کیا سامان وصول کرنے کے لیے پاور آف اٹارنی قابل قبول ہے؟,جی ہاں، اگر آپ کے پاس قانونی طور پر تصدیق شدہ پاور آف اٹارنی ہے تو آپ سامان وصول کر سکتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
179,میری والدہ کی وہیل چیئر گم ہو گئی ہے، کیا وہ مل سکتی ہے؟,جی ہاں، آپ فوری طور پر ایئرلائن اور لاسٹ اینڈ فاؤنڈ کو مطلع کریں۔ ایسی اشیاء کو ترجیح دی جاتی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
180,کیا میں گمشدہ سامان کی ایف آئی آر کی کاپی دکھا کر کلیم کر سکتا ہوں؟,جی ہاں، پولیس رپورٹ ایک اضافی ثبوت کے طور پر کام کرتی ہے اور اس سے آپ کا کیس مضبوط ہوتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
181,اگر ایک ہی چیز پر دو لوگ دعویٰ کریں تو فیصلہ کیسے ہوتا ہے؟,ایسی صورت میں دونوں سے ملکیت کے ٹھوس ثبوت مانگے جاتے ہیں اور مکمل تفتیش کے بعد فیصلہ ہوتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
182,کیا لاسٹ اینڈ فاؤنڈ کا عملہ 24 گھنٹے دستیاب ہوتا ہے؟,جی ہاں، اسلام آباد ایئرپورٹ پر بین الاقوامی پروازوں کی وجہ سے یہ کاؤنٹر 24 گھنٹے کھلا رہتا ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
183,میرا بچہ اپنا کھلونا جہاز میں بھول آیا ہے، وہ بہت رو رہا ہے۔,آپ ایئرلائن کے عملے کو بتائیں، وہ کیبن کریو سے رابطہ کر کے اسے تلاش کرنے کی پوری کوشش کریں گے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
184,کیا میں ای میل کے ذریعے سامان کی تصاویر بھیج کر شناخت کروا سکتا ہوں؟,جی ہاں، آپ اپنی رپورٹ کے ریفرنس نمبر کے ساتھ تصاویر ای میل کر سکتے ہیں، یہ شناخت کا ایک مؤثر طریقہ ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
185,اگر سامان ملنے پر اس میں سے کچھ چیزیں غائب ہوں تو کیا ہوگا؟,آپ کو اسی وقت لاسٹ اینڈ فاؤنڈ کے عملے کو بتانا ہوگا اور اس کی رپورٹ درج کروانی ہوگی۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
186,کیا لاسٹ اینڈ فاؤنڈ کے پاس ہر ایئرلائن کی رابطہ کی معلومات ہوتی ہیں؟,جی ہاں، ان کے پاس تمام ایئرلائنز کے متعلقہ شعبوں کے رابطہ نمبرز اور ای میل ایڈریس موجود ہوتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
187,مجھے ڈیوٹی فری شاپ سے خریدا ہوا سامان نہیں ملا۔,آپ ڈیوٹی فری شاپ کی انتظامیہ اور لاسٹ اینڈ فاؤنڈ کاؤنٹر، دونوں کو فوری طور پر مطلع کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
188,کیا میں فون کال پر اپنی شکایت کا اسٹیٹس معلوم کر سکتا ہوں؟,جی ہاں، آپ اپنا ریفرنس نمبر بتا کر اپنی شکایت کی تازہ ترین صورتحال معلوم کر سکتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
189,میرا بیگ کسی اور شہر کے ایئرپورٹ پر چلا گیا ہے، اب کیا ہوگا؟,آپ کی ایئرلائن اس بیگ کو واپس منگوانے کی ذمہ دار ہے، آپ ان کے کاؤنٹر پر رابطہ کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
190,کیا میں اپنا شناختی کارڈ کسی دوست کو دے کر سامان منگوا سکتا ہوں؟,نہیں، سامان وصول کرنے والے شخص کے پاس اپنا اصل شناختی کارڈ اور آپ کا اجازت نامہ ہونا لازمی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
191,اگر سامان کی حالت خراب ہو تو کیا اس کی تصاویر لی جاتی ہیں؟,جی ہاں، جب کوئی چیز ملتی ہے تو ریکارڈ کے لیے اس کی حالت کو نوٹ کیا جاتا ہے اور بعض اوقات تصویر بھی لی جاتی ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
192,میرا سفری تکیہ (Travel Pillow) جہاز میں رہ گیا، کیا وہ مل جائے گا؟,جی ہاں، یہ عام طور پر مل جاتا ہے۔ آپ ایئرلائن کے گراؤنڈ اسٹاف یا لاسٹ اینڈ فاؤنڈ کاؤنٹر پر پوچھیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
193,کیا غیر ملکی مسافروں کے لیے کوئی الگ طریقہ کار ہے؟,نہیں، گمشدہ سامان کی رپورٹ درج کروانے اور وصول کرنے کا طریقہ کار تمام مسافروں کے لیے یکساں ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
194,کیا میں گمشدہ سامان کے بدلے مالی معاوضے کا دعویٰ کر سکتا ہوں؟,جی ہاں، اگر سامان ایئرلائن کی غفلت سے گم ہو تو آپ ان کی پالیسی کے مطابق معاوضے کا دعویٰ کر سکتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
195,کیا لاسٹ اینڈ فاؤنڈ کا دفتر ایئرپورٹ کی عمارت سے باہر ہے؟,نہیں، یہ دفتر ارائیول ہال کے اندر ہی کسٹمز ایریا کے قریب واقع ہے۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
196,کیا گمشدہ سامان کی کوئی آن لائن نیلامی ہوتی ہے؟,فی الحال، یہ نیلامی ایئرپورٹ کے احاطے میں ہی ہوتی ہے، آن لائن سہولت دستیاب نہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
197,میں نے اپنا سامان وصول کر لیا، کیا میں عملے کا شکریہ ادا کر سکتا ہوں؟,جی ہاں، آپ ان کی خدمات پر ان کا شکریہ ادا کر سکتے ہیں یا ایئرپورٹ کی ویب سائٹ پر مثبت رائے دے سکتے ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
198,اگر مجھے کوئی اور زبان نہیں آتی تو کیا عملہ اردو میں بات کرے گا؟,جی ہاں، تمام عملہ اردو زبان اچھی طرح بول اور سمجھ سکتا ہے، آپ کو کوئی پریشانی نہیں ہوگی۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
199,کیا میں سیکیورٹی چیک پر گم ہونے والی چیز کی رپورٹ بھی یہاں کروا سکتا ہوں؟,جی ہاں، سیکیورٹی ایریا میں گم ہونے والی اشیاء بھی لاسٹ اینڈ فاؤنڈ میں ہی جمع کروائی جاتی ہیں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
200,سامان ملنے میں تاخیر کی صورت میں کیا ایئرپورٹ رہائش فراہم کرتا ہے؟,نہیں، ایئرپورٹ رہائش فراہم نہیں کرتا۔ یہ ذمہ داری ایئرلائن کی ہو سکتی ہے، ان سے رابطہ کریں۔,گمشدہ اشیاء کی معلومات,آمد,اُردو,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
